from_transaction,to_domain,role
3538814,yahoo.com,purchaser
3538816,yahoo.com,purchaser
3538817,gmail.com,purchaser
3538818,gmail.com,purchaser
3538819,gmail.com,purchaser
3538820,hotmail.com,purchaser
3538821,gmail.com,purchaser
3538822,gmail.com,purchaser
3538823,anonymous.com,purchaser
3538824,gmail.com,purchaser
3538825,gmail.com,purchaser
3538825,gmail.com,recipient
3538828,aol.com,purchaser
3538829,icloud.com,purchaser
3538830,outlook.com,purchaser
3538830,outlook.com,recipient
3538832,aol.com,purchaser
3538834,gmail.com,purchaser
3538835,gmail.com,purchaser
3538837,yahoo.com,purchaser
3538838,hotmail.com,purchaser
3538839,gmail.com,purchaser
3538839,anonymous.com,recipient
3538840,gmail.com,purchaser
3538842,gmail.com,purchaser
3538843,anonymous.com,purchaser
3538844,anonymous.com,purchaser
3538844,anonymous.com,recipient
3538845,gmail.com,purchaser
3538846,aol.com,purchaser
3538847,aol.com,purchaser
3538848,yahoo.com,purchaser
3538849,gmail.com,purchaser
3538850,gmail.com,purchaser
3538850,anonymous.com,recipient
3538851,hotmail.com,purchaser
3538852,gmail.com,purchaser
3538852,gmail.com,recipient
3538853,yahoo.com,purchaser
3538854,cox.net,purchaser
3538856,yahoo.com,purchaser
3538857,anonymous.com,purchaser
3538858,gmail.com,purchaser
3538859,gmail.com,purchaser
3538860,gmail.com,purchaser
3538860,gmail.com,recipient
3538861,yahoo.com,purchaser
3538862,gmail.com,purchaser
3538863,yahoo.com,purchaser
3538864,aol.com,purchaser
3538865,anonymous.com,purchaser
3538866,yahoo.com,purchaser
3538868,gmail.com,purchaser
3538868,gmail.com,recipient
3538869,gmail.com,recipient
3538870,hotmail.com,purchaser
3538870,hotmail.com,recipient
3538871,anonymous.com,purchaser
3538872,gmail.com,purchaser
3538873,gmail.com,purchaser
3538874,yahoo.com,purchaser
3538875,icloud.com,purchaser
3538877,yahoo.com,purchaser
3538878,gmail.com,purchaser
3538881,gmail.com,purchaser
3538881,anonymous.com,recipient
3538882,yahoo.com,purchaser
3538883,gmail.com,purchaser
3538883,gmail.com,recipient
3538885,att.net,purchaser
3538886,yahoo.com,purchaser
3538887,anonymous.com,purchaser
3538888,yahoo.com,purchaser
3538888,yahoo.com,recipient
3538889,gmail.com,purchaser
3538891,yahoo.com,purchaser
3538892,icloud.com,purchaser
3538892,icloud.com,recipient
3538893,gmail.com,purchaser
3538893,gmail.com,recipient
3538894,yahoo.com,purchaser
3538896,yahoo.com,purchaser
3538897,yahoo.com,purchaser
3538898,gmail.com,recipient
3538899,gmail.com,purchaser
3538900,gmail.com,purchaser
3538900,gmail.com,recipient
3538901,yahoo.com,purchaser
3538902,yahoo.com,purchaser
3538903,gmail.com,purchaser
3538903,anonymous.com,recipient
3538904,yahoo.com,purchaser
3538905,aol.com,purchaser
3538907,roadrunner.com,purchaser
3538908,gmail.com,purchaser
3538910,gmail.com,purchaser
3538911,yahoo.com,purchaser
3538912,anonymous.com,purchaser
3538912,anonymous.com,recipient
3538913,yahoo.com,purchaser
3538914,gmail.com,purchaser
3538915,gmail.com,purchaser
3538916,gmail.com,purchaser
3538917,gmail.com,purchaser
3538917,gmail.com,recipient
3538918,gmail.com,purchaser
3538919,hotmail.com,purchaser
3538919,hotmail.com,recipient
3538920,aol.com,purchaser
3538921,hotmail.com,purchaser
3538923,yahoo.com,purchaser
3538924,yahoo.com,purchaser
3538925,hotmail.com,purchaser
3538925,hotmail.com,recipient
3538926,gmail.com,purchaser
3538927,gmail.com,purchaser
3538928,yahoo.com,purchaser
3538928,hotmail.com,recipient
3538929,gmail.com,purchaser
3538929,gmail.com,recipient
3538931,hotmail.com,purchaser
3538931,hotmail.com,recipient
3538932,yahoo.com,purchaser
3538933,aol.com,purchaser
3538933,gmail.com,recipient
3538934,anonymous.com,purchaser
3538934,anonymous.com,recipient
3538935,yahoo.com,purchaser
3538936,gmail.com,purchaser
3538937,comcast.net,purchaser
3538938,cox.net,purchaser
3538938,hotmail.com,recipient
3538939,gmail.com,purchaser
3538939,gmail.com,recipient
3538940,ymail.com,purchaser
3538940,anonymous.com,recipient
3538941,gmail.com,purchaser
3538942,gmail.com,purchaser
3538943,yahoo.com,purchaser
3538944,gmail.com,purchaser
3538945,yahoo.com,purchaser
3538946,aol.com,purchaser
3538947,gmail.com,purchaser
3538948,icloud.com,purchaser
3538951,yahoo.com,purchaser
3538952,aol.com,purchaser
3538953,gmail.com,purchaser
3538954,anonymous.com,purchaser
3538955,gmail.com,purchaser
3538955,gmail.com,recipient
3538956,anonymous.com,purchaser
3538958,msn.com,purchaser
3538959,gmail.com,purchaser
3538959,gmail.com,recipient
3538960,gmail.com,purchaser
3538960,gmail.com,recipient
3538961,yahoo.com,purchaser
3538962,gmail.com,purchaser
3538963,yahoo.com,purchaser
3538964,hotmail.com,purchaser
3538964,hotmail.com,recipient
3538967,gmail.com,purchaser
3538968,att.net,purchaser
3538969,yahoo.com,purchaser
3538970,anonymous.com,purchaser
3538970,yahoo.com,recipient
3538973,aol.com,purchaser
3538974,yahoo.com,purchaser
3538975,yahoo.com,purchaser
3538976,aol.com,purchaser
3538976,yahoo.com,recipient
3538977,gmail.com,purchaser
3538977,gmail.com,recipient
3538978,yahoo.com,purchaser
3538979,gmail.com,purchaser
3538980,hotmail.com,purchaser
3538981,yahoo.com,purchaser
3538982,yahoo.com,purchaser
3538983,aol.com,purchaser
3538984,anonymous.com,purchaser
3538985,sbcglobal.net,purchaser
3538987,yahoo.com,purchaser
3538989,gmail.com,purchaser
3538989,gmail.com,recipient
3538990,yahoo.com,purchaser
3538991,gmail.com,recipient
3538992,gmail.com,purchaser
3538993,gmail.com,purchaser
3538993,gmail.com,recipient
3538995,yahoo.com,purchaser
3538996,yahoo.com,purchaser
3538997,hotmail.com,purchaser
3538997,hotmail.com,recipient
3538998,yahoo.com,purchaser
3538998,hotmail.com,recipient
3538999,gmail.com,purchaser
3539000,gmail.com,purchaser
3539000,gmail.com,recipient
3539001,gmail.com,purchaser
3539002,gmail.com,purchaser
3539002,gmail.com,recipient
3539003,anonymous.com,purchaser
3539003,anonymous.com,recipient
3539004,gmail.com,purchaser
3539005,yahoo.com,purchaser
3539006,anonymous.com,purchaser
3539008,gmail.com,purchaser
3539009,yahoo.com,purchaser
3539012,roadrunner.com,purchaser
3539013,anonymous.com,recipient
3539014,aol.com,purchaser
3539015,gmail.com,purchaser
3539017,gmail.com,purchaser
3539018,gmail.com,purchaser
3539019,gmail.com,purchaser
3539019,yahoo.com,recipient
3539020,gmail.com,purchaser
3539021,gmail.com,purchaser
3539022,aol.com,purchaser
3539023,gmail.com,purchaser
3539023,aol.com,recipient
3539024,gmail.com,purchaser
3539025,gmail.com,purchaser
3539026,aol.com,purchaser
3539027,gmail,purchaser
3539028,yahoo.com,purchaser
3539029,gmail.com,purchaser
3539030,gmail.com,purchaser
3539031,yahoo.com,purchaser
3539032,yahoo.com,purchaser
3539033,gmail.com,purchaser
3539034,yahoo.com,recipient
3539035,aol.com,purchaser
3539036,gmail.com,purchaser
3539037,yahoo.com,purchaser
3539038,gmail.com,purchaser
3539039,yahoo.com,purchaser
3539040,gmail.com,purchaser
3539040,gmail.com,recipient
3539041,gmail.com,purchaser
3539042,gmail.com,purchaser
3539043,gmail.com,purchaser
3539044,yahoo.com,purchaser
3539045,yahoo.com,purchaser
3539046,yahoo.com,purchaser
3539047,yahoo.com,purchaser
3539048,anonymous.com,purchaser
3539049,yahoo.com,purchaser
3539050,aol.com,purchaser
3539051,gmail.com,purchaser
3539053,yahoo.com,purchaser
3539054,gmail.com,purchaser
3539054,gmail.com,recipient
3539055,gmail.com,purchaser
3539056,yahoo.com,purchaser
3539057,gmail.com,purchaser
3539060,anonymous.com,purchaser
3539060,aol.com,recipient
3539062,gmail.com,purchaser
3539062,gmail.com,recipient
3539063,gmail.com,purchaser
3539064,yahoo.com,purchaser
3539066,aol.com,purchaser
3539067,gmail.com,purchaser
3539068,gmail.com,purchaser
3539068,gmail.com,recipient
3539069,yahoo.com,purchaser
3539070,gmail.com,purchaser
3539071,hotmail.com,purchaser
3539074,yahoo.com,recipient
3539075,gmail.com,purchaser
3539076,gmail.com,purchaser
3539076,gmail.com,recipient
3539077,anonymous.com,purchaser
3539077,me.com,recipient
3539078,aol.com,purchaser
3539079,anonymous.com,purchaser
3539079,anonymous.com,recipient
3539080,yahoo.com,purchaser
3539081,yahoo.com,purchaser
3539082,gmail.com,purchaser
3539083,gmail.com,purchaser
3539084,gmail.com,purchaser
3539085,gmail.com,purchaser
3539085,msn.com,recipient
3539086,yahoo.com,purchaser
3539087,aol.com,purchaser
3539088,gmail.com,purchaser
3539089,gmail.com,purchaser
3539089,msn.com,recipient
3539090,anonymous.com,purchaser
3539091,gmail.com,purchaser
3539092,gmail.com,purchaser
3539092,att.net,recipient
3539093,comcast.net,purchaser
3539093,hotmail.com,recipient
3539094,anonymous.com,purchaser
3539094,anonymous.com,recipient
3539095,icloud.com,purchaser
3539095,yahoo.com,recipient
3539096,gmail.com,purchaser
3539096,gmail.com,recipient
3539097,anonymous.com,purchaser
3539097,me.com,recipient
3539098,optonline.net,purchaser
3539098,optonline.net,recipient
3539099,gmail.com,purchaser
3539100,gmx.de,purchaser
3539100,gmx.de,recipient
3539101,msn.com,purchaser
3539102,gmail.com,purchaser
3539102,msn.com,recipient
3539103,gmail.com,purchaser
3539104,yahoo.com,purchaser
3539105,att.net,purchaser
3539106,gmail.com,purchaser
3539106,gmail.com,recipient
3539107,gmail.com,purchaser
3539108,gmail.com,purchaser
3539110,anonymous.com,purchaser
3539111,gmail.com,purchaser
3539111,gmail.com,recipient
3539112,aol.com,purchaser
3539113,gmail.com,purchaser
3539114,gmail.com,purchaser
3539114,gmail.com,recipient
3539115,gmail.com,purchaser
3539115,gmail.com,recipient
3539116,gmail.com,purchaser
3539119,gmail.com,purchaser
3539120,gmail.com,purchaser
3539120,hotmail.com,recipient
3539122,yahoo.com,purchaser
3539123,aol.com,purchaser
3539124,gmail.com,purchaser
3539124,gmail.com,recipient
3539125,yahoo.com,purchaser
3539126,yahoo.com,purchaser
3539127,gmail.com,purchaser
3539128,aol.com,purchaser
3539129,gmail.com,purchaser
3539130,live.com,purchaser
3539131,gmail.com,purchaser
3539132,comcast.net,purchaser
3539133,gmail.com,purchaser
3539134,yahoo.com,purchaser
3539135,gmail.com,purchaser
3539136,comcast.net,purchaser
3539137,gmail.com,purchaser
3539137,att.net,recipient
3539138,aol.com,purchaser
3539140,anonymous.com,purchaser
3539140,anonymous.com,recipient
3539142,yahoo.com,purchaser
3539143,gmail.com,purchaser
3539144,gmail.com,purchaser
3539144,gmail.com,recipient
3539145,sbcglobal.net,purchaser
3539146,gmail.com,purchaser
3539147,gmail.com,purchaser
3539148,anonymous.com,purchaser
3539149,yahoo.com,purchaser
3539150,yahoo.com,purchaser
3539151,gmail.com,purchaser
3539152,hotmail.com,purchaser
3539153,gmail.com,purchaser
3539154,gmail.com,purchaser
3539155,gmail.com,purchaser
3539156,gmail.com,purchaser
3539158,hotmail.com,purchaser
3539158,hotmail.com,recipient
3539159,yahoo.com,purchaser
3539160,gmail.com,purchaser
3539161,aol.com,purchaser
3539161,gmail.com,recipient
3539162,gmail.com,purchaser
3539164,gmail.com,purchaser
3539165,gmail.com,purchaser
3539166,gmail.com,purchaser
3539167,gmail.com,purchaser
3539167,gmail.com,recipient
3539168,hotmail.fr,purchaser
3539169,yahoo.com,purchaser
3539171,gmail.com,purchaser
3539172,gmail.com,purchaser
3539174,gmail.com,purchaser
3539176,gmail.com,purchaser
3539177,gmail.com,purchaser
3539178,gmail.com,purchaser
3539179,yahoo.com,purchaser
3539180,gmail.com,purchaser
3539181,anonymous.com,purchaser
3539182,live.com,purchaser
3539183,yahoo.com,purchaser
3539184,gmail.com,purchaser
3539185,comcast.net,purchaser
3539186,yahoo.com,recipient
3539187,hotmail.com,purchaser
3539188,ymail.com,purchaser
3539189,gmail.com,purchaser
3539190,yahoo.com,purchaser
3539191,gmail.com,purchaser
3539191,gmail.com,recipient
3539192,yahoo.com,purchaser
3539193,gmail.com,purchaser
3539194,icloud.com,purchaser
3539195,msn.com,purchaser
3539196,gmail.com,purchaser
3539197,yahoo.com,purchaser
3539198,gmail.com,purchaser
3539199,gmail.com,purchaser
3539200,gmail.com,purchaser
3539201,gmail.com,purchaser
3539202,hotmail.com,purchaser
3539203,gmail.com,purchaser
3539204,gmail.com,purchaser
3539204,gmail.com,recipient
3539205,comcast.net,purchaser
3539206,gmail.com,purchaser
3539207,bellsouth.net,purchaser
3539208,gmail.com,purchaser
3539209,gmail.com,purchaser
3539209,hotmail.com,recipient
3539210,yahoo.com,purchaser
3539211,gmail.com,purchaser
3539211,gmail.com,recipient
3539212,yahoo.com,purchaser
3539213,comcast.net,purchaser
3539214,hotmail.com,purchaser
3539215,gmail.com,purchaser
3539216,gmail.com,purchaser
3539217,gmail.com,purchaser
3539219,anonymous.com,purchaser
3539220,gmail.com,purchaser
3539221,anonymous.com,purchaser
3539223,yahoo.com,purchaser
3539224,aol.com,purchaser
3539229,yahoo.com,purchaser
3539230,gmail.com,purchaser
3539231,yahoo.com,purchaser
3539232,sbcglobal.net,purchaser
3539233,yahoo.com,purchaser
3539234,twc.com,purchaser
3539235,gmail.com,purchaser
3539236,icloud.com,purchaser
3539237,gmail.com,purchaser
3539237,gmail.com,recipient
3539238,gmail.com,purchaser
3539238,gmail.com,recipient
3539239,anonymous.com,purchaser
3539240,gmail.com,purchaser
3539240,gmail.com,recipient
3539241,anonymous.com,purchaser
3539242,aol.com,purchaser
3539243,gmail.com,purchaser
3539244,yahoo.com,purchaser
3539245,gmail.com,purchaser
3539246,gmail.com,purchaser
3539247,aol.com,purchaser
3539248,gmail.com,purchaser
3539250,gmail.com,purchaser
3539251,gmail.com,purchaser
3539252,gmail.com,purchaser
3539254,gmail.com,purchaser
3539255,yahoo.com,purchaser
3539256,hotmail.com,purchaser
3539256,hotmail.com,recipient
3539257,aol.com,purchaser
3539259,aol.com,purchaser
3539260,hotmail.com,purchaser
3539260,hotmail.com,recipient
3539261,hotmail.com,purchaser
3539261,hotmail.com,recipient
3539262,hotmail.com,purchaser
3539262,hotmail.com,recipient
3539264,gmail.com,purchaser
3539265,hotmail.com,purchaser
3539266,gmail.com,purchaser
3539267,gmail.com,purchaser
3539268,gmail.com,purchaser
3539269,gmail.com,purchaser
3539271,gmail.com,purchaser
3539271,gmail.com,recipient
3539274,gmail.com,purchaser
3539275,gmail.com,purchaser
3539276,anonymous.com,purchaser
3539277,gmail.com,purchaser
3539277,gmail.com,recipient
3539278,hotmail.com,purchaser
3539278,hotmail.com,recipient
3539279,gmail.com,purchaser
3539280,gmail.com,purchaser
3539281,gmail.com,purchaser
3539282,web.de,purchaser
3539282,web.de,recipient
3539283,ymail.com,purchaser
3539285,gmail.com,purchaser
3539286,gmail.com,purchaser
3539287,gmail.com,purchaser
3539288,aol.com,purchaser
3539289,yahoo.com,purchaser
3539291,yahoo.com,purchaser
3539292,gmail.com,purchaser
3539292,aol.com,recipient
3539293,yahoo.com,purchaser
3539294,anonymous.com,purchaser
3539294,anonymous.com,recipient
3539295,gmail.com,purchaser
3539296,gmail.com,purchaser
3539296,gmail.com,recipient
3539297,hotmail.com,purchaser
3539297,hotmail.com,recipient
3539298,gmail.com,purchaser
3539299,anonymous.com,recipient
3539300,gmail.com,purchaser
3539301,yahoo.com,purchaser
3539302,gmail.com,purchaser
3539303,hotmail.com,purchaser
3539303,hotmail.com,recipient
3539304,hotmail.com,purchaser
3539304,hotmail.com,recipient
3539305,msn.com,purchaser
3539307,yahoo.com,purchaser
3539308,hotmail.com,purchaser
3539308,hotmail.com,recipient
3539309,anonymous.com,purchaser
3539311,gmail.com,purchaser
3539311,gmail.com,recipient
3539313,yahoo.com,purchaser
3539314,hotmail.com,purchaser
3539315,gmail.com,purchaser
3539316,aol.com,purchaser
3539318,gmail.com,purchaser
3539319,live.com,purchaser
3539320,gmail.com,purchaser
3539321,gmail.com,purchaser
3539322,gmail.com,purchaser
3539323,hotmail.com,purchaser
3539323,hotmail.com,recipient
3539324,anonymous.com,recipient
3539325,gmail.com,purchaser
3539326,hotmail.com,purchaser
3539326,hotmail.com,recipient
3539327,gmail.com,recipient
3539328,gmail.com,purchaser
3539328,gmail.com,recipient
3539329,gmail.com,purchaser
3539330,gmail.com,purchaser
3539331,att.net,purchaser
3539332,yahoo.com,purchaser
3539333,hotmail.com,purchaser
3539334,gmail.com,purchaser
3539334,msn.com,recipient
3539335,gmail.com,purchaser
3539336,gmail.com,purchaser
3539336,msn.com,recipient
3539337,gmail.com,purchaser
3539339,hotmail.com,purchaser
3539339,hotmail.com,recipient
3539340,ymail.com,purchaser
3539341,anonymous.com,purchaser
3539342,gmail.com,purchaser
3539343,gmail.com,purchaser
3539343,gmail.com,recipient
3539344,hotmail.com,purchaser
3539344,hotmail.com,recipient
3539345,anonymous.com,purchaser
3539346,hotmail.com,purchaser
3539346,hotmail.com,recipient
3539347,gmail.com,purchaser
3539348,gmail.com,purchaser
3539348,gmail.com,recipient
3539349,gmail.com,purchaser
3539350,gmail.com,purchaser
3539350,gmail.com,recipient
3539351,gmail.com,purchaser
3539352,cox.net,purchaser
3539354,outlook.com,purchaser
3539355,yahoo.com,purchaser
3539356,gmail.com,purchaser
3539357,hotmail.com,purchaser
3539357,hotmail.com,recipient
3539358,me.com,purchaser
3539358,gmail.com,recipient
3539359,gmail.com,purchaser
3539360,gmail.com,purchaser
3539361,yahoo.com,purchaser
3539361,yahoo.com,recipient
3539362,gmail.com,purchaser
3539362,msn.com,recipient
3539363,yahoo.com,purchaser
3539364,anonymous.com,purchaser
3539364,yahoo.com,recipient
3539365,yahoo.com,purchaser
3539366,gmail.com,purchaser
3539366,gmail.com,recipient
3539369,yahoo.com,purchaser
3539370,hotmail.com,purchaser
3539370,hotmail.com,recipient
3539371,me.com,purchaser
3539371,gmail.com,recipient
3539372,hotmail.com,purchaser
3539372,hotmail.com,recipient
3539373,gmail.com,purchaser
3539374,anonymous.com,purchaser
3539376,yahoo.com.mx,purchaser
3539376,yahoo.com.mx,recipient
3539378,gmail.com,purchaser
3539378,gmail.com,recipient
3539379,gmail.com,purchaser
3539379,anonymous.com,recipient
3539380,yahoo.com,purchaser
3539382,yahoo.com,purchaser
3539383,anonymous.com,purchaser
3539385,gmail.com,purchaser
3539386,hotmail.com,purchaser
3539386,hotmail.com,recipient
3539387,gmail.com,purchaser
3539388,hotmail.com,purchaser
3539389,yahoo.com,purchaser
3539390,gmail.com,purchaser
3539391,gmail.com,purchaser
3539391,gmail.com,recipient
3539392,anonymous.com,purchaser
3539393,hotmail.com,purchaser
3539393,hotmail.com,recipient
3539394,yahoo.com,purchaser
3539396,gmail.com,purchaser
3539397,hotmail.com,purchaser
3539398,verizon.net,purchaser
3539399,yahoo.com,purchaser
3539401,yahoo.com,purchaser
3539402,aol.com,purchaser
3539402,gmail.com,recipient
3539403,hotmail.com,purchaser
3539403,hotmail.com,recipient
3539404,gmail.com,purchaser
3539406,anonymous.com,purchaser
3539407,gmail.com,purchaser
3539408,anonymous.com,purchaser
3539409,gmail.com,purchaser
3539410,gmail.com,purchaser
3539411,gmail.com,purchaser
3539412,yahoo.com,purchaser
3539413,yahoo.com,purchaser
3539414,hotmail.com,purchaser
3539414,hotmail.com,recipient
3539415,gmail.com,purchaser
3539416,gmail.com,purchaser
