from_case,to_transaction,is_first_fraud
CC-4501,3337374,0
CC-4501,3338428,0
CC-4501,3338446,0
CC-4501,3338472,0
CC-4501,3338475,0
CC-4502,3341413,1
CC-4503,3340397,1
CC-4504,3336039,1
CC-4504,3336063,0
CC-4504,3339968,0
CC-4505,3341437,0
CC-4506,3341274,1
CC-4507,3338533,1
CC-4508,3338751,1
CC-4509,3338336,1
CC-4509,3338359,0
CC-4509,3338376,0
CC-4509,3339222,0
CC-4510,3341320,1
CC-4511,3339364,1
CC-4511,3339374,0
CC-4512,3338100,1
CC-4512,3341406,0
CC-4513,3336216,1
CC-4513,3336677,0
CC-4513,3336735,0
CC-4513,3340129,0
CC-4514,3341027,1
CC-4515,3337810,1
CC-4515,3341271,0
CC-4516,3340737,1
CC-4516,3340750,0
CC-4517,3338614,1
CC-4517,3338674,0
CC-4517,3338703,0
CC-4517,3341632,0
CC-4518,3341809,1
CC-4518,3341851,0
CC-4518,3341869,0
CC-4519,3317835,1
CC-4519,3320557,0
CC-4519,3324254,0
CC-4519,3324474,0
CC-4519,3329803,0
CC-4519,3329887,0
CC-4519,3329889,0
CC-4519,3329917,0
CC-4519,3329920,0
CC-4519,3329938,0
CC-4519,3329940,0
CC-4519,3330412,0
CC-4519,3330453,0
CC-4519,3334215,0
CC-4519,3336868,0
CC-4519,3338833,0
CC-4520,3341189,1
CC-4520,3342122,0
CC-4521,3327591,1
CC-4521,3330835,0
CC-4521,3337808,0
CC-4521,3339300,0
CC-4522,3342492,1
CC-4523,3339991,1
CC-4524,3341957,1
CC-4525,3339649,1
CC-4525,3341156,0
CC-4525,3341182,0
CC-4526,3338435,1
CC-4526,3340860,0
CC-4526,3340945,0
CC-4527,3329306,1
CC-4527,3334330,0
CC-4527,3340110,0
CC-4528,3342218,1
CC-4528,3342230,0
CC-4528,3342283,0
CC-4529,3342747,0
CC-4530,3343082,1
CC-4530,3343119,0
CC-4530,3343160,0
CC-4531,3341265,1
CC-4532,3342052,1
CC-4533,3318080,1
CC-4533,3321576,0
CC-4533,3325220,0
CC-4533,3325514,0
CC-4533,3325568,0
CC-4533,3328944,0
CC-4533,3332933,0
CC-4533,3333191,0
CC-4533,3333796,0
CC-4533,3334285,0
CC-4533,3337927,0
CC-4533,3343018,0
CC-4534,3337509,1
CC-4534,3339691,0
CC-4534,3343169,0
CC-4535,3343305,1
CC-4536,3340611,1
CC-4537,3340009,1
CC-4538,3344545,0
CC-4539,3343099,1
CC-4540,3341999,1
CC-4541,3309973,1
CC-4541,3316770,0
CC-4541,3321751,0
CC-4541,3322845,0
CC-4541,3322866,0
CC-4541,3323433,0
CC-4541,3323434,0
CC-4541,3323764,0
CC-4541,3323770,0
CC-4541,3324964,0
CC-4541,3324979,0
CC-4541,3327280,0
CC-4541,3327634,0
CC-4541,3328562,0
CC-4541,3329772,0
CC-4541,3330321,0
CC-4541,3335936,0
CC-4541,3341161,0
CC-4542,3341317,1
CC-4543,3337908,1
CC-4543,3343613,0
CC-4543,3343621,0
CC-4544,3343104,1
CC-4545,3342991,1
CC-4546,3341244,1
CC-4546,3343207,0
CC-4546,3343258,0
CC-4547,3344503,1
CC-4548,3313593,1
CC-4548,3314147,0
CC-4548,3314211,0
CC-4548,3315552,0
CC-4548,3316268,0
CC-4548,3316277,0
CC-4548,3317899,0
CC-4548,3320294,0
CC-4548,3321216,0
CC-4548,3321982,0
CC-4548,3324893,0
CC-4548,3325246,0
CC-4548,3327023,0
CC-4548,3330618,0
CC-4548,3334114,0
CC-4548,3335465,0
CC-4548,3338045,0
CC-4548,3338049,0
CC-4548,3339001,0
CC-4548,3341731,0
CC-4549,3343148,1
CC-4550,3342456,1
CC-4551,3342461,1
CC-4552,3339400,1
CC-4552,3342045,0
CC-4553,3344808,0
CC-4554,3341584,1
CC-4555,3338121,1
CC-4555,3340478,0
CC-4555,3343750,0
CC-4556,3344403,1
CC-4557,3343136,1
CC-4558,3342916,1
CC-4559,3343799,1
CC-4560,3338195,1
CC-4560,3342592,0
CC-4561,3341950,1
CC-4561,3342038,0
CC-4562,3341883,1
CC-4563,3343797,1
CC-4564,3344683,1
CC-4565,3337600,1
CC-4565,3342200,0
CC-4566,3345068,0
CC-4567,3339144,1
CC-4567,3342430,0
CC-4568,3345745,1
CC-4568,3345755,0
CC-4569,3344220,1
CC-4569,3346230,0
CC-4570,3345181,0
CC-4571,3345429,1
CC-4572,3336993,1
CC-4572,3338477,0
CC-4572,3338515,0
CC-4572,3339022,0
CC-4572,3339264,0
CC-4572,3345500,0
CC-4573,3343681,1
CC-4573,3344701,0
CC-4573,3344702,0
CC-4574,3342804,1
CC-4575,3344865,1
CC-4576,3336771,1
CC-4576,3343329,0
CC-4576,3343346,0
CC-4576,3343386,0
CC-4576,3345538,0
CC-4577,3347152,0
CC-4578,3346473,1
CC-4579,3343827,1
CC-4580,3344276,1
CC-4581,3342304,1
CC-4581,3343890,0
CC-4582,3342937,1
CC-4582,3343377,0
CC-4582,3343416,0
CC-4583,3347055,1
CC-4584,3344704,1
CC-4584,3344792,0
CC-4584,3345524,0
CC-4585,3344860,1
CC-4586,3346817,1
CC-4587,3346433,1
CC-4587,3347388,0
CC-4587,3347395,0
CC-4587,3347457,0
CC-4587,3347468,0
CC-4587,3347475,0
CC-4588,3346342,1
CC-4589,3347456,0
CC-4590,3347241,0
CC-4591,3347077,0
CC-4592,3347632,0
CC-4593,3345018,1
CC-4593,3345036,0
CC-4594,3347008,1
CC-4595,3345385,1
CC-4596,3347508,0
CC-4597,3347174,1
CC-4598,3344891,1
CC-4599,3337916,1
CC-4599,3342740,0
CC-4599,3347339,0
CC-4599,3347396,0
CC-4600,3345475,1
CC-4600,3345503,0
CC-4600,3345511,0
CC-4601,3344995,1
CC-4602,3341344,1
CC-4602,3342239,0
CC-4602,3345813,0
CC-4603,3297179,1
CC-4603,3297720,0
CC-4603,3301466,0
CC-4603,3301608,0
CC-4603,3302338,0
CC-4603,3305227,0
CC-4603,3306763,0
CC-4603,3309302,0
CC-4603,3316561,0
CC-4603,3317470,0
CC-4603,3321273,0
CC-4603,3321321,0
CC-4603,3321336,0
CC-4603,3322292,0
CC-4603,3323584,0
CC-4603,3323601,0
CC-4603,3323641,0
CC-4603,3331063,0
CC-4603,3331132,0
CC-4603,3331186,0
CC-4603,3331290,0
CC-4603,3338633,0
CC-4603,3338765,0
CC-4603,3344584,0
CC-4603,3344611,0
CC-4603,3344621,0
CC-4603,3344644,0
CC-4603,3345219,0
CC-4604,3341468,1
CC-4604,3345890,0
CC-4604,3345918,0
CC-4604,3345975,0
CC-4604,3346261,0
CC-4604,3347231,0
CC-4604,3347958,0
CC-4605,3344945,1
CC-4606,3345790,1
CC-4607,3347971,1
CC-4607,3347993,0
CC-4608,3347746,1
CC-4608,3347761,0
CC-4609,3345687,1
CC-4610,3345264,1
CC-4611,3348023,1
CC-4611,3348049,0
CC-4612,3347864,1
CC-4613,3345191,1
CC-4614,3347877,1
CC-4615,3345026,1
CC-4616,3347891,1
CC-4617,3346441,1
CC-4617,3346508,0
CC-4618,3348744,1
CC-4619,3344931,1
CC-4619,3345035,0
CC-4620,3346681,1
CC-4620,3346757,0
CC-4620,3347349,0
CC-4621,3345845,1
CC-4622,3345866,1
CC-4623,3344625,1
CC-4623,3346506,0
CC-4624,3347804,1
CC-4624,3347816,0
CC-4625,3347014,1
CC-4626,3346375,1
CC-4627,3347865,1
CC-4628,3346515,1
CC-4628,3349188,0
CC-4628,3349328,0
CC-4629,3336625,1
CC-4629,3338505,0
CC-4629,3338897,0
CC-4629,3339666,0
CC-4629,3340173,0
CC-4629,3340262,0
CC-4629,3341932,0
CC-4629,3347274,0
CC-4629,3347728,0
CC-4629,3347737,0
CC-4630,3344784,1
CC-4630,3344992,0
CC-4630,3347277,0
CC-4630,3347428,0
CC-4631,3349348,1
CC-4632,3345534,1
CC-4632,3347166,0
CC-4633,3347962,1
CC-4633,3347967,0
CC-4633,3347970,0
CC-4634,3349676,1
CC-4635,3346383,1
CC-4636,3343963,1
CC-4636,3344857,0
CC-4636,3348175,0
CC-4636,3348196,0
CC-4636,3348203,0
CC-4636,3348253,0
CC-4637,3350138,0
CC-4638,3349100,1
CC-4639,3348653,1
CC-4639,3348720,0
CC-4640,3337759,1
CC-4640,3341219,0
CC-4640,3342568,0
CC-4640,3347995,0
CC-4641,3350502,1
CC-4642,3349884,0
CC-4643,3350578,0
CC-4644,3345022,1
CC-4644,3350298,0
CC-4645,3349584,1
CC-4646,3350800,1
CC-4647,3348225,1
CC-4648,3349861,1
CC-4648,3349934,0
CC-4649,3350583,1
CC-4650,3348562,1
CC-4651,3350952,1
CC-4652,3349723,1
CC-4653,3348952,1
CC-4654,3348627,1
CC-4655,3348582,1
CC-4656,3348664,1
CC-4656,3348675,0
CC-4657,3348991,1
CC-4658,3350965,1
CC-4659,3349474,1
CC-4660,3346700,1
CC-4660,3347644,0
CC-4660,3349949,0
CC-4661,3350918,1
CC-4662,3350701,1
CC-4663,3344757,1
CC-4663,3344770,0
CC-4663,3349465,0
CC-4663,3349481,0
CC-4663,3349516,0
CC-4663,3349523,0
CC-4664,3349134,1
CC-4665,3348324,1
CC-4666,3349364,1
CC-4667,3348003,1
CC-4668,3350112,1
CC-4669,3349572,1
CC-4670,3351367,1
CC-4671,3349284,1
CC-4672,3330816,1
CC-4672,3333983,0
CC-4672,3336196,0
CC-4672,3336245,0
CC-4672,3341938,0
CC-4672,3347158,0
CC-4672,3347285,0
CC-4672,3349832,0
CC-4673,3349393,1
CC-4674,3348567,1
CC-4675,3350423,1
CC-4675,3350487,0
CC-4676,3351537,1
CC-4676,3352249,0
CC-4676,3352313,0
CC-4677,3350302,1
CC-4678,3340245,1
CC-4678,3342958,0
CC-4678,3346344,0
CC-4678,3349034,0
CC-4679,3349509,1
CC-4680,3351608,1
CC-4681,3352777,0
CC-4682,3351779,1
CC-4683,3351314,1
CC-4683,3351397,0
CC-4683,3351414,0
CC-4684,3349295,1
CC-4685,3351929,0
CC-4686,3351235,1
CC-4686,3351303,0
CC-4687,3350916,1
CC-4688,3350856,1
CC-4689,3350721,1
CC-4689,3350748,0
CC-4689,3350758,0
CC-4689,3350803,0
CC-4690,3351564,1
CC-4691,3353924,0
CC-4692,3353994,1
CC-4693,3342815,1
CC-4693,3342830,0
CC-4693,3345326,0
CC-4693,3345744,0
CC-4693,3345746,0
CC-4693,3345782,0
CC-4693,3345815,0
CC-4693,3348421,0
CC-4693,3352078,0
CC-4694,3349171,1
CC-4694,3350043,0
CC-4694,3350591,0
CC-4694,3350613,0
CC-4695,3353513,1
CC-4696,3350728,1
CC-4696,3353199,0
CC-4697,3354070,0
CC-4698,3351660,1
CC-4699,3352802,1
CC-4700,3354105,1
CC-4701,3352270,1
CC-4702,3352846,1
CC-4703,3351736,1
CC-4704,3353561,1
CC-4705,3352955,1
CC-4705,3353026,0
CC-4705,3353180,0
CC-4706,3352056,1
CC-4707,3343011,1
CC-4707,3347906,0
CC-4707,3347910,0
CC-4707,3352310,0
CC-4708,3354397,0
CC-4709,3353331,1
CC-4710,3346349,1
CC-4710,3346540,0
CC-4710,3347094,0
CC-4710,3348161,0
CC-4710,3348205,0
CC-4710,3348219,0
CC-4710,3348244,0
CC-4710,3348248,0
CC-4710,3349624,0
CC-4710,3351343,0
CC-4710,3351366,0
CC-4710,3352239,0
CC-4711,3351361,1
CC-4712,3354019,1
CC-4712,3354052,0
CC-4712,3354472,0
CC-4713,3353512,1
CC-4714,3354262,1
CC-4715,3343125,1
CC-4715,3345921,0
CC-4715,3350604,0
CC-4715,3354843,0
CC-4716,3349173,1
CC-4716,3349221,0
CC-4716,3349223,0
CC-4716,3349231,0
CC-4716,3349242,0
CC-4716,3349260,0
CC-4716,3351499,0
CC-4717,3349177,1
CC-4717,3352174,0
CC-4717,3352177,0
CC-4717,3352183,0
CC-4717,3352202,0
CC-4717,3352233,0
CC-4717,3352247,0
CC-4717,3352248,0
CC-4718,3352728,1
CC-4719,3354258,1
CC-4720,3353875,1
CC-4720,3353912,0
CC-4721,3341425,1
CC-4721,3341430,0
CC-4721,3341438,0
CC-4721,3342644,0
CC-4721,3345735,0
CC-4721,3345816,0
CC-4721,3347393,0
CC-4721,3349859,0
CC-4721,3349993,0
CC-4721,3351986,0
CC-4722,3351646,1
CC-4722,3355431,0
CC-4723,3351136,1
CC-4723,3352677,0
CC-4724,3352958,1
CC-4725,3350996,1
CC-4725,3355238,0
CC-4726,3356191,1
CC-4727,3355963,1
CC-4727,3356393,0
CC-4727,3356463,0
CC-4727,3356464,0
CC-4728,3347134,1
CC-4728,3353343,0
CC-4729,3354788,1
CC-4730,3356845,0
CC-4731,3353579,1
CC-4732,3352994,1
CC-4733,3352495,1
CC-4733,3352499,0
CC-4733,3354194,0
CC-4734,3357010,0
CC-4735,3356221,0
CC-4736,3355853,1
CC-4737,3356570,1
CC-4738,3350402,1
CC-4738,3355450,0
CC-4739,3348691,1
CC-4739,3353400,0
CC-4739,3355816,0
CC-4740,3356268,1
CC-4740,3356343,0
CC-4740,3356350,0
CC-4740,3356383,0
CC-4740,3357224,0
CC-4741,3354590,1
CC-4741,3354596,0
CC-4741,3354603,0
CC-4741,3354619,0
CC-4741,3354663,0
CC-4742,3354054,1
CC-4743,3357080,0
CC-4744,3355110,1
CC-4745,3357147,1
CC-4745,3357149,0
CC-4746,3348544,1
CC-4746,3350570,0
CC-4746,3354201,0
CC-4746,3354210,0
CC-4747,3355216,1
CC-4747,3355298,0
CC-4747,3355641,0
CC-4748,3355432,1
CC-4749,3354246,1
CC-4749,3354247,0
CC-4750,3356525,1
CC-4750,3356549,0
CC-4751,3356707,1
CC-4752,3354920,1
CC-4752,3356454,0
CC-4752,3356512,0
CC-4752,3356538,0
CC-4752,3356591,0
CC-4753,3357564,0
CC-4754,3356494,1
CC-4754,3356557,0
CC-4755,3356488,1
CC-4756,3358041,1
CC-4757,3357470,1
CC-4757,3357592,0
CC-4757,3357647,0
CC-4757,3357747,0
CC-4757,3357963,0
CC-4757,3358135,0
CC-4757,3358778,0
CC-4757,3358831,0
CC-4758,3339201,1
CC-4758,3344656,0
CC-4758,3349593,0
CC-4758,3350980,0
CC-4758,3350985,0
CC-4758,3350998,0
CC-4758,3351606,0
CC-4758,3354580,0
CC-4758,3354647,0
CC-4758,3354964,0
CC-4759,3355217,1
CC-4760,3356947,1
CC-4761,3351011,1
CC-4761,3353535,0
CC-4761,3354219,0
CC-4761,3357362,0
CC-4762,3358205,1
CC-4763,3349840,1
CC-4763,3349869,0
CC-4763,3353007,0
CC-4763,3353604,0
CC-4763,3357361,0
CC-4764,3358477,1
CC-4764,3358658,0
CC-4765,3351955,1
CC-4765,3357569,0
CC-4766,3358570,1
CC-4767,3359375,1
CC-4767,3359576,0
CC-4768,3358731,1
CC-4769,3356398,1
CC-4770,3345769,1
CC-4770,3347063,0
CC-4770,3351821,0
CC-4770,3351835,0
CC-4770,3355536,0
CC-4770,3358383,0
CC-4771,3357259,1
CC-4772,3348416,1
CC-4772,3350959,0
CC-4772,3353547,0
CC-4772,3354980,0
CC-4772,3356833,0
CC-4773,3357732,1
CC-4773,3358649,0
CC-4773,3359884,0
CC-4774,3353360,1
CC-4774,3357264,0
CC-4774,3358058,0
CC-4775,3357405,1
CC-4776,3357717,1
CC-4776,3357744,0
CC-4777,3355484,1
CC-4777,3357275,0
CC-4778,3360129,0
CC-4779,3359875,1
CC-4780,3356741,1
CC-4780,3359757,0
CC-4781,3350994,1
CC-4781,3351167,0
CC-4781,3356356,0
CC-4781,3357733,0
CC-4782,3359496,1
CC-4783,3360141,0
CC-4784,3360325,1
CC-4785,3354831,1
CC-4785,3359090,0
CC-4786,3358959,1
CC-4786,3359008,0
CC-4787,3356275,1
CC-4787,3356926,0
CC-4787,3357004,0
CC-4787,3358442,0
CC-4788,3360219,1
CC-4789,3359691,1
CC-4790,3358424,1
CC-4791,3359880,1
CC-4792,3360384,1
CC-4793,3360587,1
CC-4794,3359191,1
CC-4794,3359301,0
CC-4794,3359359,0
CC-4795,3354369,1
CC-4795,3357176,0
CC-4795,3357191,0
CC-4795,3357297,0
CC-4795,3358651,0
CC-4795,3359236,0
CC-4796,3357781,1
CC-4796,3358023,0
CC-4796,3359221,0
CC-4796,3360360,0
CC-4796,3360361,0
CC-4797,3360719,1
CC-4797,3360751,0
CC-4797,3360755,0
CC-4798,3358327,1
CC-4799,3358630,1
CC-4800,3319053,1
CC-4800,3326005,0
CC-4800,3326034,0
CC-4800,3326269,0
CC-4800,3326943,0
CC-4800,3326983,0
CC-4800,3326995,0
CC-4800,3327161,0
CC-4800,3334630,0
CC-4800,3334660,0
CC-4800,3334724,0
CC-4800,3334759,0
CC-4800,3337966,0
CC-4800,3343039,0
CC-4800,3343044,0
CC-4800,3343077,0
CC-4800,3343218,0
CC-4800,3347846,0
CC-4800,3347850,0
CC-4800,3347869,0
CC-4800,3351845,0
CC-4800,3351852,0
CC-4800,3351911,0
CC-4800,3352966,0
CC-4800,3353012,0
CC-4800,3354167,0
CC-4800,3354515,0
CC-4800,3354516,0
CC-4800,3356682,0
CC-4800,3357813,0
CC-4801,3359976,1
CC-4802,3360973,1
CC-4803,3358274,1
CC-4803,3358485,0
CC-4803,3358526,0
CC-4804,3352066,1
CC-4804,3357322,0
CC-4804,3360910,0
CC-4804,3361056,0
CC-4804,3361077,0
CC-4805,3360079,1
CC-4806,3359936,1
CC-4806,3359965,0
CC-4807,3355465,1
CC-4807,3358501,0
CC-4808,3360602,1
CC-4809,3361852,1
CC-4810,3358812,1
CC-4811,3356923,1
CC-4811,3359339,0
CC-4812,3361114,1
CC-4813,3361884,0
CC-4814,3361773,1
CC-4815,3359712,1
CC-4816,3363136,0
CC-4817,3361378,1
CC-4817,3361620,0
CC-4817,3361652,0
CC-4817,3361710,0
CC-4817,3361755,0
CC-4818,3361283,1
CC-4819,3363087,0
CC-4820,3352296,1
CC-4820,3356261,0
CC-4820,3359219,0
CC-4820,3361323,0
CC-4820,3362979,0
CC-4820,3362989,0
CC-4821,3362003,1
CC-4821,3362008,0
CC-4822,3362243,1
CC-4823,3360312,1
CC-4824,3362268,1
CC-4825,3362334,1
CC-4825,3362564,0
CC-4826,3327450,1
CC-4826,3327922,0
CC-4826,3333275,0
CC-4826,3335578,0
CC-4826,3341308,0
CC-4826,3346715,0
CC-4826,3350703,0
CC-4826,3351854,0
CC-4826,3354320,0
CC-4826,3354357,0
CC-4826,3354387,0
CC-4826,3359253,0
CC-4826,3359486,0
CC-4826,3360446,0
CC-4826,3361682,0
CC-4827,3363303,1
CC-4828,3360808,1
CC-4829,3359271,1
CC-4829,3359356,0
CC-4829,3359381,0
CC-4829,3359619,0
CC-4829,3362329,0
CC-4829,3362417,0
CC-4829,3362430,0
CC-4830,3363456,1
CC-4831,3363250,1
CC-4832,3355839,1
CC-4832,3355855,0
CC-4832,3355876,0
CC-4832,3360728,0
CC-4832,3362960,0
CC-4833,3363693,1
CC-4833,3363731,0
CC-4834,3364434,0
CC-4835,3362484,1
CC-4836,3363730,1
CC-4837,3362118,1
CC-4838,3360028,1
CC-4838,3360071,0
CC-4838,3363286,0
CC-4839,3361046,1
CC-4840,3359845,1
CC-4840,3361566,0
CC-4841,3362109,1
CC-4842,3358089,1
CC-4842,3358092,0
CC-4842,3363769,0
CC-4843,3363186,1
CC-4843,3363657,0
CC-4844,3365356,0
CC-4845,3364124,1
CC-4846,3361855,1
CC-4847,3364517,1
CC-4848,3365712,1
CC-4848,3365727,0
CC-4848,3365740,0
CC-4848,3365751,0
CC-4849,3363230,1
CC-4849,3363240,0
CC-4849,3364825,0
CC-4850,3364055,1
CC-4851,3362489,1
CC-4852,3365905,1
CC-4852,3365921,0
CC-4853,3365242,1
CC-4854,3362619,1
CC-4854,3362676,0
CC-4855,3358645,1
CC-4855,3362571,0
CC-4855,3364342,0
CC-4856,3361875,1
CC-4856,3363222,0
CC-4857,3363279,1
CC-4858,3365832,1
CC-4859,3365002,1
CC-4859,3365110,0
CC-4860,3364135,1
CC-4861,3365520,1
CC-4861,3365791,0
CC-4861,3365827,0
CC-4862,3364012,1
CC-4862,3364088,0
CC-4863,3364656,1
CC-4864,3359953,1
CC-4864,3360018,0
CC-4864,3364579,0
CC-4864,3364585,0
CC-4864,3364658,0
CC-4865,3365325,1
CC-4866,3365308,1
CC-4867,3365227,1
CC-4868,3366259,1
CC-4869,3364600,1
CC-4870,3364568,1
CC-4871,3366264,1
CC-4872,3365385,1
CC-4873,3365854,1
CC-4873,3365872,0
CC-4874,3359903,1
CC-4874,3364299,0
CC-4874,3364315,0
CC-4875,3366593,1
CC-4876,3362942,1
CC-4876,3366335,0
CC-4877,3348403,1
CC-4877,3348453,0
CC-4877,3353713,0
CC-4877,3353719,0
CC-4877,3359144,0
CC-4877,3362066,0
CC-4877,3366149,0
CC-4878,3364906,1
CC-4878,3364910,0
CC-4878,3364939,0
CC-4878,3364979,0
CC-4878,3364986,0
CC-4879,3321717,1
CC-4879,3321718,0
CC-4879,3321728,0
CC-4879,3325579,0
CC-4879,3326015,0
CC-4879,3329934,0
CC-4879,3330207,0
CC-4879,3333665,0
CC-4879,3333740,0
CC-4879,3336892,0
CC-4879,3336925,0
CC-4879,3337203,0
CC-4879,3337395,0
CC-4879,3340683,0
CC-4879,3340721,0
CC-4879,3341943,0
CC-4879,3347916,0
CC-4879,3349471,0
CC-4879,3350343,0
CC-4879,3355799,0
CC-4879,3358787,0
CC-4879,3358907,0
CC-4879,3358971,0
CC-4879,3363235,0
CC-4879,3366227,0
CC-4880,3364208,1
CC-4880,3367592,0
CC-4881,3364590,1
CC-4882,3368350,0
CC-4883,3367069,1
CC-4883,3367129,0
CC-4884,3368512,1
CC-4885,3368551,0
CC-4886,3367719,1
CC-4887,3368870,1
CC-4888,3366249,1
CC-4889,3368356,1
CC-4889,3368415,0
CC-4890,3367680,1
CC-4890,3367707,0
CC-4891,3365779,1
CC-4891,3365794,0
CC-4891,3365809,0
CC-4891,3365811,0
CC-4891,3365829,0
CC-4892,3367893,1
CC-4893,3364382,1
CC-4893,3367176,0
CC-4893,3367518,0
CC-4894,3368197,1
CC-4895,3360974,1
CC-4895,3366289,0
CC-4896,3368771,1
CC-4897,3368205,1
CC-4898,3369223,0
CC-4899,3369068,0
CC-4900,3368232,1
CC-4901,3360748,1
CC-4901,3366284,0
CC-4901,3366891,0
CC-4902,3367813,1
CC-4903,3368456,1
CC-4904,3355033,1
CC-4904,3357212,0
CC-4904,3357890,0
CC-4904,3358402,0
CC-4904,3358603,0
CC-4904,3359204,0
CC-4904,3359250,0
CC-4904,3359841,0
CC-4904,3360113,0
CC-4904,3361138,0
CC-4904,3364625,0
CC-4904,3365337,0
CC-4904,3366326,0
CC-4905,3366451,1
CC-4906,3367422,1
CC-4906,3367498,0
CC-4906,3367508,0
CC-4907,3368367,1
CC-4908,3366523,1
CC-4908,3368741,0
CC-4909,3354180,1
CC-4909,3355704,0
CC-4909,3361435,0
CC-4909,3366614,0
CC-4909,3367806,0
CC-4909,3367862,0
CC-4909,3370009,0
CC-4910,3369180,1
CC-4911,3367739,1
CC-4911,3367818,0
CC-4912,3369232,1
CC-4913,3367194,1
CC-4913,3367207,0
CC-4913,3369228,0
CC-4913,3369234,0
CC-4914,3367373,1
CC-4915,3368701,1
CC-4916,3369533,0
CC-4917,3367653,1
CC-4918,3368903,1
CC-4918,3368930,0
CC-4918,3368937,0
CC-4919,3368248,1
CC-4920,3369956,1
CC-4921,3368440,1
CC-4922,3369230,1
CC-4922,3370472,0
CC-4923,3369240,1
CC-4923,3369241,0
CC-4924,3368052,1
CC-4924,3368363,0
CC-4924,3368824,0
CC-4925,3368250,1
CC-4926,3369265,1
CC-4927,3358625,1
CC-4927,3361880,0
CC-4927,3362461,0
CC-4927,3363432,0
CC-4927,3365661,0
CC-4927,3368754,0
CC-4928,3371411,1
CC-4928,3371421,0
CC-4928,3371456,0
CC-4928,3371473,0
CC-4928,3371507,0
CC-4929,3370090,1
CC-4930,3367747,1
CC-4930,3371653,0
CC-4931,3371962,0
CC-4932,3371763,0
CC-4933,3364668,1
CC-4933,3369220,0
CC-4933,3369221,0
CC-4933,3369226,0
CC-4933,3369229,0
CC-4933,3369599,0
CC-4934,3371375,1
CC-4935,3361176,1
CC-4935,3367043,0
CC-4935,3367423,0
CC-4935,3370167,0
CC-4935,3370206,0
CC-4935,3371238,0
CC-4936,3369198,1
CC-4936,3369204,0
CC-4936,3371929,0
CC-4936,3371941,0
CC-4936,3371960,0
CC-4937,3367470,1
CC-4937,3369175,0
CC-4937,3370396,0
CC-4937,3371045,0
CC-4938,3371782,1
CC-4939,3370647,1
CC-4940,3366168,1
CC-4940,3371098,0
CC-4940,3371138,0
CC-4941,3371621,1
CC-4942,3362805,1
CC-4942,3364912,0
CC-4942,3366319,0
CC-4942,3370000,0
CC-4942,3370038,0
CC-4943,3369315,1
CC-4943,3372141,0
CC-4944,3368965,1
CC-4944,3368975,0
CC-4944,3370415,0
CC-4944,3370428,0
CC-4945,3370539,1
CC-4946,3372429,1
CC-4947,3371704,1
CC-4948,3372015,1
CC-4949,3369953,1
CC-4950,3365253,1
CC-4950,3368220,0
CC-4950,3369236,0
CC-4950,3370448,0
CC-4950,3370508,0
CC-4950,3370561,0
CC-4951,3370991,1
CC-4951,3371024,0
CC-4952,3373238,1
CC-4952,3373330,0
CC-4952,3373343,0
CC-4952,3373377,0
CC-4953,3371872,1
CC-4954,3371679,1
CC-4955,3372603,0
CC-4956,3368899,1
CC-4956,3373705,0
CC-4957,3371052,1
CC-4958,3372115,1
CC-4958,3373278,0
CC-4959,3364260,1
CC-4959,3369665,0
CC-4959,3372981,0
CC-4960,3371807,1
CC-4961,3368839,1
CC-4961,3368962,0
CC-4961,3371492,0
CC-4962,3372478,1
CC-4963,3374470,1
CC-4963,3374520,0
CC-4964,3347990,1
CC-4964,3349809,0
CC-4964,3349853,0
CC-4964,3352415,0
CC-4964,3354404,0
CC-4964,3355788,0
CC-4964,3357444,0
CC-4964,3362120,0
CC-4964,3362147,0
CC-4964,3362730,0
CC-4964,3364643,0
CC-4964,3366331,0
CC-4964,3366334,0
CC-4964,3366336,0
CC-4964,3366349,0
CC-4964,3370686,0
CC-4964,3372976,0
CC-4964,3373087,0
CC-4965,3374696,0
CC-4966,3371302,1
CC-4967,3374823,1
CC-4968,3374684,0
CC-4969,3374877,1
CC-4970,3374770,1
CC-4971,3374431,0
CC-4972,3359305,1
CC-4972,3362137,0
CC-4972,3362249,0
CC-4972,3364145,0
CC-4972,3364640,0
CC-4972,3365430,0
CC-4972,3365796,0
CC-4972,3366272,0
CC-4972,3368416,0
CC-4972,3373404,0
CC-4973,3374947,0
CC-4974,3374687,0
CC-4975,3374010,1
CC-4976,3370852,1
CC-4976,3372926,0
CC-4976,3373366,0
CC-4976,3373440,0
CC-4977,3373862,1
CC-4978,3367682,1
CC-4978,3367699,0
CC-4978,3367718,0
CC-4978,3367733,0
CC-4978,3373142,0
CC-4979,3371278,1
CC-4979,3374985,0
CC-4980,3373812,1
CC-4981,3373388,1
CC-4982,3360295,1
CC-4982,3360566,0
CC-4982,3360614,0
CC-4982,3364700,0
CC-4982,3365576,0
CC-4982,3365699,0
CC-4982,3366177,0
CC-4982,3366234,0
CC-4982,3371016,0
CC-4982,3371839,0
CC-4982,3371845,0
CC-4982,3371846,0
CC-4982,3371865,0
CC-4982,3373233,0
CC-4982,3373320,0
CC-4982,3373376,0
CC-4982,3373410,0
CC-4982,3373473,0
CC-4982,3373510,0
CC-4982,3373528,0
CC-4982,3373611,0
CC-4982,3373618,0
CC-4982,3375120,0
CC-4982,3375124,0
CC-4982,3375179,0
CC-4982,3375184,0
CC-4983,3372987,1
