case_id,customer_id,card_id,opened_at,closed_at,outcome,pattern,exposure_usd,report_filed,actions_taken,analyst_notes,txn_ids,connected_card_ids
CC-4989,C05766,C05766-K1,2016-10-18 19:20:01,2016-10-24 15:20:01,confirmed_fraud,account_takeover,884.05,No,CREATE_CASE|BLOCK_CARD,Case CC-4989: cardholder C05766 reported unrecognized activity on card C05766-K1. 1 transaction(s) between 2016-10-18 and 2016-10-18 totaling $884.05 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.,3375610,
CC-4990,C07858,C07858-K2,2016-10-18 19:29:01,2016-10-23 00:29:01,confirmed_fraud,account_takeover,116.13,No,CREATE_CASE|BLOCK_CARD,Case CC-4990: cardholder C07858 reported unrecognized activity on card C07858-K2. 2 transaction(s) between 2016-10-17 and 2016-10-18 totaling $116.13 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.,3373966|3374491,
CC-4991,C05307,C05307-K2,2016-10-18 19:59:13,2016-10-24 14:59:13,confirmed_fraud,card_not_present_fraud,58.06,No,CREATE_CASE|BLOCK_CARD,Case CC-4991: cardholder C05307 reported unrecognized activity on card C05307-K2. 1 transaction(s) between 2016-10-18 and 2016-10-18 totaling $58.06 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a Windows on chrome generic. Card blocked and reissued. Customer reimbursed.,3375565,
CC-4992,C06940,C06940-K1,2016-10-18 20:05:14,2016-10-24 15:05:14,confirmed_fraud,card_not_present_new_device,549.47,No,CREATE_CASE|BLOCK_CARD,"Case CC-4992: cardholder C06940 reported unrecognized activity on card C06940-K1. 8 transaction(s) between 2016-10-14 and 2016-10-18 totaling $549.47 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Card blocked and reissued. Customer reimbursed.",3363706|3363713|3366627|3366648|3366702|3369217|3372066|3375582,
CC-4993,C09206,C09206-K2,2016-10-18 21:52:00,2016-10-23 22:52:00,confirmed_fraud,card_not_present_fraud,399.99,No,CREATE_CASE|BLOCK_CARD,Case CC-4993: cardholder C09206 reported unrecognized activity on card C09206-K2. 2 transaction(s) between 2016-10-17 and 2016-10-17 totaling $399.99 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a Windows on chrome generic. Card blocked and reissued. Customer reimbursed.,3374096|3374142,
CC-4994,C08905,C08905-K1,2016-10-18 21:52:32,2016-10-22 08:52:32,confirmed_fraud,card_not_present_fraud,22.20,No,CREATE_CASE|BLOCK_CARD,Case CC-4994: cardholder C08905 reported unrecognized activity on card C08905-K1. 1 transaction(s) between 2016-10-18 and 2016-10-18 totaling $22.20 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a SM-J500M Build/LMY48B on chrome generic. Card blocked and reissued. Customer reimbursed.,3375142,
CC-4995,C02515,C02515-K2,2016-10-18 22:11:46,2016-10-22 01:11:46,confirmed_fraud,out_of_region_use,116.99,No,CREATE_CASE|BLOCK_CARD,"Case CC-4995: cardholder C02515 reported unrecognized activity on card C02515-K2. 1 transaction(s) between 2016-10-18 and 2016-10-18 totaling $116.99 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed.",3374635,
CC-4996,C05625,C05625-K2,2016-10-18 22:23:06,2016-10-19 19:23:06,confirmed_fraud,out_of_region_use,1394.09,Yes,CREATE_CASE|BLOCK_CARD|FILE_REPORT,"Case CC-4996: cardholder C05625 reported unrecognized activity on card C05625-K2. 13 transaction(s) between 2016-10-15 and 2016-10-17 totaling $1,394.09 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed.",3366656|3367215|3367337|3367566|3367623|3369327|3369340|3370176|3370177|3370238|3371308|3371315|3373424,
CC-4997,C11031,C11031-K2,2016-10-18 22:31:11,2016-10-22 17:31:11,confirmed_fraud,out_of_region_use,48.94,No,CREATE_CASE|BLOCK_CARD,"Case CC-4997: cardholder C11031 reported unrecognized activity on card C11031-K2. 1 transaction(s) between 2016-10-17 and 2016-10-17 totaling $48.94 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed.",3373042,
CC-4998,C01982,C01982-K2,2016-10-18 22:52:42,2016-10-21 14:52:42,confirmed_fraud,out_of_region_use,640.86,No,CREATE_CASE|BLOCK_CARD,"Case CC-4998: cardholder C01982 reported unrecognized activity on card C01982-K2. 6 transaction(s) between 2016-10-14 and 2016-10-18 totaling $640.86 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed.",3363640|3366659|3366667|3370017|3372100|3375550,
CC-4999,C03598,C03598-K2,2016-10-18 22:52:46,2016-10-23 19:52:46,confirmed_fraud,account_takeover,277.00,No,CREATE_CASE|BLOCK_CARD,Case CC-4999: cardholder C03598 reported unrecognized activity on card C03598-K2. 2 transaction(s) between 2016-10-18 and 2016-10-18 totaling $277.00 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.,3376491|3376493,
CC-5000,C08597,C08597-K2,2016-10-18 23:27:05,2016-10-20 19:27:05,confirmed_fraud,account_takeover,729.94,No,CREATE_CASE|BLOCK_CARD,Case CC-5000: cardholder C08597 reported unrecognized activity on card C08597-K2. 4 transaction(s) between 2016-10-15 and 2016-10-17 totaling $729.94 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.,3367312|3372829|3372853|3373441,
CC-5001,C00227,C00227-K1,2016-10-18 23:52:01,2016-10-21 17:52:01,cleared,none,0.00,No,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,Case CC-5001: model scored a $250.05 transaction at 0.84. Cardholder confirmed travel to the billing region in question. Alert cleared.,3376078,
CC-5002,C00942,C00942-K2,2016-10-19 00:40:15,2016-10-22 21:40:15,confirmed_fraud,account_takeover,112.94,No,CREATE_CASE|BLOCK_CARD,Case CC-5002: cardholder C00942 reported unrecognized activity on card C00942-K2. 1 transaction(s) between 2016-10-17 and 2016-10-17 totaling $112.94 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.,3373891,
CC-5003,C12517,C12517-K2,2016-10-19 00:48:33,2016-10-21 20:48:33,confirmed_fraud,card_not_present_fraud,300.02,No,CREATE_CASE|BLOCK_CARD,Case CC-5003: cardholder C12517 reported unrecognized activity on card C12517-K2. 1 transaction(s) between 2016-10-17 and 2016-10-17 totaling $300.02 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a iOS Device on mobile safari generic. Card blocked and reissued. Customer reimbursed.,3373704,
CC-5004,C03080,C03080-K2,2016-10-19 00:53:41,2016-10-22 11:53:41,confirmed_fraud,out_of_region_use,136.12,No,CREATE_CASE|BLOCK_CARD,"Case CC-5004: cardholder C03080 reported unrecognized activity on card C03080-K2. 2 transaction(s) between 2016-10-17 and 2016-10-18 totaling $136.12 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed.",3372025|3375217,
CC-5005,C02456,C02456-K1,2016-10-19 01:42:57,2016-10-24 03:42:57,confirmed_fraud,card_not_present_new_device,8.20,No,CREATE_CASE|BLOCK_CARD,"Case CC-5005: cardholder C02456 reported unrecognized activity on card C02456-K1. 1 transaction(s) between 2016-10-18 and 2016-10-18 totaling $8.20 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Card blocked and reissued. Customer reimbursed.",3374932,
CC-5006,C01562,C01562-K1,2016-10-19 02:03:43,2016-10-21 21:03:43,cleared,none,0.00,No,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,Case CC-5006: model scored a $149.96 transaction at 0.86. Cardholder confirmed travel to the billing region in question. Alert cleared.,3376723,
CC-5007,C00969,C00969-K2,2016-10-19 02:44:57,2016-10-24 03:44:57,confirmed_fraud,account_takeover,1443.01,Yes,CREATE_CASE|BLOCK_CARD|FILE_REPORT,"Case CC-5007: cardholder C00969 reported unrecognized activity on card C00969-K2. 3 transaction(s) between 2016-10-17 and 2016-10-18 totaling $1,443.01 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.",3373157|3374915|3374936,
CC-5008,C01801,C01801-K1,2016-10-19 02:52:57,2016-10-20 00:52:57,cleared,none,0.00,No,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,"Case CC-5008: model scored a $1,859.99 transaction at 0.83. Cardholder confirmed the purchase. Amount unusual for this customer but consistent with their stated intent. Alert cleared.",3377574,
CC-5009,C03019,C03019-K2,2016-10-19 02:53:54,2016-10-24 20:53:54,confirmed_fraud,account_takeover,1459.93,Yes,CREATE_CASE|BLOCK_CARD|FILE_REPORT,"Case CC-5009: cardholder C03019 reported unrecognized activity on card C03019-K2. 4 transaction(s) between 2016-10-16 and 2016-10-18 totaling $1,459.93 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed.",3370364|3373389|3373454|3376686,
CC-5010,C13171,C13171-K2,2016-10-19 03:56:05,2016-10-23 05:56:05,confirmed_fraud,card_not_present_new_device,629.26,No,CREATE_CASE|BLOCK_CARD,"Case CC-5010: cardholder C13171 reported unrecognized activity on card C13171-K2. 17 transaction(s) between 2016-10-11 and 2016-10-18 totaling $629.26 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a SM-A300H Build/LRX22G on chrome generic. Card blocked and reissued. Customer reimbursed.",3355424|3356092|3358142|3359129|3361971|3363181|3363297|3365800|3365863|3366112|3366217|3366268|3366481|3368201|3373657|3375081|3375082,
CC-5011,C00509,C00509-K1,2016-10-19 03:56:28,2016-10-22 01:56:28,cleared,none,0.00,No,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,Case CC-5011: model scored a $199.98 transaction at 0.89. Cardholder confirmed travel to the billing region in question. Alert cleared.,3377755,
CC-5012,C02147,C02147-K2,2016-10-19 04:09:03,2016-10-23 23:09:03,confirmed_fraud,card_not_present_fraud,30.94,No,CREATE_CASE|BLOCK_CARD,Case CC-5012: cardholder C02147 reported unrecognized activity on card C02147-K2. 2 transaction(s) between 2016-10-18 and 2016-10-18 totaling $30.94 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed.,3377089|3377185,
CC-5013,C03851,C03851-K2,2016-10-19 04:15:54,2016-10-24 19:15:54,confirmed_fraud,account_takeover,170.93,No,CREATE_CASE|BLOCK_CARD,Case CC-5013: cardholder C03851 reported unrecognized activity on card C03851-K2. 1 transaction(s) between 2016-10-18 and 2016-10-18 totaling $170.93 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.,3376375,
CC-5014,C00426,C00426-K2,2016-10-19 05:00:57,2016-10-22 01:00:57,cleared,none,0.00,No,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,Case CC-5014: model scored a $21.97 transaction at 0.85. Cardholder confirmed the purchase from a new phone. Device added to profile. Alert cleared.,3377599,
CC-5015,C07204,C07204-K1,2016-10-19 05:22:45,2016-10-23 04:22:45,confirmed_fraud,card_not_present_new_device,131.19,No,CREATE_CASE|BLOCK_CARD,"Case CC-5015: cardholder C07204 reported unrecognized activity on card C07204-K1. 2 transaction(s) between 2016-10-17 and 2016-10-18 totaling $131.19 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a SM-A300H Build/LRX22G on chrome generic. Card blocked and reissued. Customer reimbursed.",3371703|3375000,
CC-5016,C10866,C10866-K1,2016-10-19 05:45:58,2016-10-19 23:45:58,confirmed_fraud,card_not_present_fraud,255.28,No,CREATE_CASE|BLOCK_CARD,Case CC-5016: cardholder C10866 reported unrecognized activity on card C10866-K1. 3 transaction(s) between 2016-10-17 and 2016-10-17 totaling $255.28 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a Windows on chrome generic. Card blocked and reissued. Customer reimbursed.,3374247|3374326|3374336,
CC-5017,C09855,C09855-K2,2016-10-19 06:18:01,2016-10-20 18:18:01,confirmed_fraud,out_of_region_use,146.01,No,CREATE_CASE|BLOCK_CARD,"Case CC-5017: cardholder C09855 reported unrecognized activity on card C09855-K2. 1 transaction(s) between 2016-10-18 and 2016-10-18 totaling $146.01 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed.",3376156,
CC-5018,C02089,C02089-K1,2016-10-19 06:28:51,2016-10-19 23:28:51,cleared,none,0.00,No,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,Case CC-5018: model scored a $150.08 transaction at 0.85. Cardholder confirmed travel to the billing region in question. Alert cleared.,3377269,
CC-5019,C06403,C06403-K2,2016-10-19 06:28:55,2016-10-22 03:28:55,confirmed_fraud,out_of_region_use,156.09,No,CREATE_CASE|BLOCK_CARD,"Case CC-5019: cardholder C06403 reported unrecognized activity on card C06403-K2. 2 transaction(s) between 2016-10-19 and 2016-10-19 totaling $156.09 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed.",3377902|3377932,
CC-5020,C05560,C05560-K2,2016-10-19 07:06:18,2016-10-21 18:06:18,confirmed_fraud,out_of_region_use,424.93,No,CREATE_CASE|BLOCK_CARD,"Case CC-5020: cardholder C05560 reported unrecognized activity on card C05560-K2. 1 transaction(s) between 2016-10-18 and 2016-10-18 totaling $424.93 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed.",3376125,
CC-5021,C12942,C12942-K2,2016-10-19 07:06:23,2016-10-21 22:06:23,confirmed_fraud,card_not_present_fraud,2499.98,Yes,CREATE_CASE|BLOCK_CARD|FILE_REPORT,"Case CC-5021: cardholder C12942 reported unrecognized activity on card C12942-K2. 5 transaction(s) between 2016-10-18 and 2016-10-18 totaling $2,499.98 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a iOS Device on mobile safari generic. Card blocked and reissued. Customer reimbursed.",3376831|3376900|3376924|3376926|3376940,
CC-5022,C13076,C13076-K1,2016-10-19 07:36:04,2016-10-22 10:36:04,confirmed_fraud,card_not_present_fraud,375.04,No,CREATE_CASE|BLOCK_CARD,Case CC-5022: cardholder C13076 reported unrecognized activity on card C13076-K1. 1 transaction(s) between 2016-10-18 and 2016-10-18 totaling $375.04 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed.,3375167,
