from_card,to_transaction
C07614-K2,3537762
C05772-K1,3537763
C04125-K2,3537764
C06224-K2,3537765
C04125-K2,3537766
C09657-K2,3537767
C05031-K2,3537768
C11597-K2,3537769
C05031-K2,3537770
C03412-K1,3537771
C09241-K2,3537772
C03412-K1,3537773
C06224-K2,3537774
C07936-K2,3537775
C02502-K2,3537776
C10826-K2,3537777
C11000-K2,3537778
C02949-K1,3537779
C01155-K2,3537780
C10308-K1,3537781
C12223-K1,3537782
C12124-K1,3537783
C09165-K2,3537784
C08727-K1,3537785
C09241-K2,3537786
C06403-K2,3537787
C03412-K1,3537788
C12785-K2,3537789
C11496-K2,3537790
C03409-K1,3537791
C04125-K2,3537792
C01721-K2,3537793
C04356-K1,3537794
C03058-K1,3537795
C04356-K1,3537796
C12166-K2,3537797
C08924-K1,3537798
C00942-K2,3537799
C10308-K1,3537800
C07867-K2,3537801
C12267-K2,3537802
C07936-K2,3537803
C05245-K2,3537804
C08122-K1,3537805
C10308-K1,3537806
C11670-K2,3537807
C06224-K2,3537808
C06630-K2,3537809
C06224-K2,3537810
C07646-K2,3537811
C04515-K1,3537812
C03711-K1,3537813
C11597-K2,3537814
C03218-K2,3537815
C03786-K1,3537816
C03972-K1,3537817
C06224-K2,3537818
C10308-K1,3537819
C03427-K2,3537820
C07827-K1,3537821
C12166-K2,3537822
C13440-K2,3537823
C09800-K2,3537824
C04709-K2,3537825
C04125-K2,3537826
C07437-K1,3537827
C00768-K2,3537828
C07585-K1,3537829
C03218-K2,3537830
C12397-K1,3537831
C04619-K1,3537832
C00059-K2,3537833
C08842-K2,3537834
C02809-K2,3537835
C02573-K2,3537836
C09241-K2,3537837
C02897-K1,3537838
C00329-K2,3537839
C10568-K1,3537840
C11509-K2,3537841
C03218-K2,3537842
C03786-K1,3537843
C05514-K2,3537844
C05832-K1,3537845
C08450-K2,3537846
C04046-K2,3537847
C05097-K2,3537848
C11709-K2,3537849
C00329-K2,3537850
C08450-K2,3537851
C00750-K2,3537852
C11143-K1,3537853
C02479-K1,3537854
C03474-K1,3537855
C05704-K2,3537856
C04021-K1,3537857
C12897-K1,3537858
C04091-K1,3537859
C06139-K1,3537860
C00768-K2,3537861
C02573-K2,3537862
C09241-K2,3537863
C01312-K1,3537864
C01104-K2,3537865
C01744-K2,3537866
C00546-K1,3537867
C04965-K2,3537868
C02147-K2,3537869
C05245-K2,3537870
C00059-K2,3537871
C04154-K1,3537872
C04361-K2,3537873
C07762-K1,3537874
C04046-K2,3537875
C11923-K2,3537876
C11709-K2,3537877
C06559-K1,3537878
C09149-K1,3537879
C00892-K1,3537880
C12249-K1,3537881
C09582-K2,3537882
C09692-K1,3537883
C02366-K1,3537884
C02809-K2,3537885
C11379-K1,3537886
C12171-K1,3537887
C13162-K1,3537888
C09245-K1,3537889
C04046-K2,3537890
C11000-K2,3537891
C09112-K1,3537892
C05307-K2,3537893
C11962-K1,3537894
C11625-K2,3537895
C08374-K1,3537896
C03474-K1,3537897
C02502-K2,3537898
C04965-K2,3537899
C02902-K2,3537900
C07560-K1,3537901
C09249-K1,3537902
C02321-K2,3537903
C02147-K2,3537904
C12166-K2,3537905
C07185-K2,3537906
C12166-K2,3537907
C07096-K2,3537908
C12083-K1,3537909
C07212-K2,3537910
C10715-K2,3537911
C03474-K1,3537912
C03474-K1,3537913
C02809-K2,3537914
C05381-K2,3537915
C08943-K2,3537916
C06940-K1,3537917
C08962-K2,3537918
C09149-K1,3537919
C12517-K2,3537920
C05289-K2,3537921
C03218-K2,3537922
C01982-K2,3537923
C13103-K1,3537924
C12863-K1,3537925
C00294-K2,3537926
C07936-K2,3537927
C11496-K2,3537928
C09251-K1,3537929
C06420-K1,3537930
C09241-K2,3537931
C05625-K2,3537932
C05031-K2,3537933
C09141-K1,3537934
C02502-K2,3537935
C06844-K1,3537936
C01155-K2,3537937
C13449-K1,3537938
C09447-K1,3537939
C00405-K2,3537940
C01553-K1,3537941
C06962-K2,3537942
C11625-K2,3537943
C07185-K2,3537944
C10424-K1,3537945
C13041-K1,3537946
C07302-K1,3537947
C09933-K2,3537948
C04154-K1,3537949
C06403-K2,3537950
C09241-K2,3537951
C04154-K1,3537952
C11539-K2,3537953
C04154-K1,3537954
C11597-K2,3537955
C01155-K2,3537956
C07750-K2,3537957
C11083-K1,3537958
C07212-K2,3537959
C00754-K1,3537960
C02250-K2,3537961
C09666-K2,3537962
C12002-K1,3537963
C01333-K2,3537964
C05630-K1,3537965
C11558-K2,3537966
C00659-K1,3537967
C08895-K1,3537968
C08314-K1,3537969
C07562-K2,3537970
C09241-K2,3537971
C07646-K2,3537972
C02502-K2,3537973
C00854-K2,3537974
C00405-K2,3537975
C02342-K1,3537976
C00534-K2,3537977
C11670-K2,3537978
C12609-K1,3537979
C07185-K2,3537980
C12084-K2,3537981
C10559-K1,3537982
C11509-K2,3537983
C07936-K2,3537984
C01155-K2,3537985
C10127-K2,3537986
C03427-K2,3537987
C11709-K2,3537988
C07936-K2,3537989
C03738-K2,3537990
C11923-K2,3537991
C12166-K2,3537992
C05245-K2,3537993
C01155-K2,3537994
C00331-K1,3537995
C01109-K2,3537996
C11923-K2,3537997
C05245-K2,3537998
C05011-K1,3537999
C06305-K1,3538000
C09443-K1,3538001
C04965-K2,3538002
C02502-K2,3538003
C09245-K1,3538004
C11309-K1,3538005
C05381-K2,3538006
C11923-K2,3538007
C11539-K2,3538008
C09556-K1,3538009
C11709-K2,3538010
C05814-K1,3538011
C11496-K2,3538012
C08336-K1,3538013
C08962-K2,3538014
C06036-K1,3538015
C10193-K2,3538016
C07671-K2,3538017
C04105-K2,3538018
C08962-K2,3538019
C02573-K2,3538020
C07557-K2,3538021
C03100-K2,3538022
C11496-K2,3538023
C00773-K2,3538024
C11923-K2,3538025
C03381-K1,3538026
C06121-K2,3538027
C08037-K1,3538028
C06835-K2,3538029
C02780-K2,3538030
C06823-K1,3538031
C08705-K1,3538032
C03986-K1,3538033
C11381-K2,3538034
C02285-K2,3538035
C02513-K1,3538036
C09933-K2,3538037
C03019-K2,3538038
C01155-K2,3538039
C03675-K1,3538040
C00235-K2,3538041
C05341-K1,3538042
C05704-K2,3538043
C04125-K2,3538044
C05514-K2,3538045
C03218-K2,3538046
C08451-K1,3538047
C00889-K2,3538048
C11543-K2,3538049
C11464-K2,3538050
C09582-K2,3538051
C07867-K2,3538052
C03125-K2,3538053
C05690-K1,3538054
C13430-K1,3538055
C07185-K2,3538056
C09870-K1,3538057
C12113-K1,3538058
C02716-K2,3538059
C02573-K2,3538060
C04125-K2,3538061
C13446-K1,3538062
C08174-K1,3538063
C08943-K2,3538064
C12517-K2,3538065
C04125-K2,3538066
C04597-K2,3538067
C03363-K2,3538068
C02849-K1,3538069
C08962-K2,3538070
C05551-K2,3538071
C07646-K2,3538072
C02354-K2,3538073
C08380-K1,3538074
C08120-K1,3538075
C06563-K1,3538076
C11923-K2,3538077
C03019-K2,3538078
C03838-K1,3538079
C12234-K1,3538080
C05704-K2,3538081
C03218-K2,3538082
C09165-K2,3538083
C08451-K1,3538084
C02320-K2,3538085
C01966-K1,3538086
C00854-K2,3538087
C12517-K2,3538088
C02573-K2,3538089
C04125-K2,3538090
C06121-K2,3538091
C10803-K1,3538092
C02573-K2,3538093
C00704-K1,3538094
C02740-K1,3538095
C12439-K1,3538096
C07867-K2,3538097
C03125-K2,3538098
C00294-K2,3538099
C00854-K2,3538100
C13171-K2,3538101
C11787-K1,3538102
C08451-K1,3538103
C11906-K1,3538104
C04316-K1,3538105
C05864-K1,3538106
C11627-K1,3538107
C09365-K2,3538108
C06224-K2,3538109
C02502-K2,3538110
C06835-K2,3538111
C11401-K1,3538112
C07360-K1,3538113
C04085-K1,3538114
C12682-K1,3538115
C04224-K1,3538116
C04007-K1,3538117
C11919-K2,3538118
C02716-K2,3538119
C09800-K2,3538120
C00892-K1,3538121
C04125-K2,3538122
C02165-K1,3538123
C08623-K2,3538124
C11919-K2,3538125
C11890-K1,3538126
C04125-K2,3538127
C12265-K2,3538128
C11670-K2,3538129
C10349-K1,3538130
C04125-K2,3538131
C03394-K2,3538132
C11522-K2,3538133
C11339-K1,3538134
C11445-K1,3538135
C03598-K2,3538136
C07646-K2,3538137
C03218-K2,3538138
C06974-K1,3538139
C12598-K2,3538140
C03318-K1,3538141
C01109-K2,3538142
C11847-K2,3538143
C01119-K2,3538144
C05859-K1,3538145
C01119-K2,3538146
C01664-K1,3538147
C11923-K2,3538148
C00294-K2,3538149
C11996-K1,3538150
C07867-K2,3538151
C03893-K1,3538152
C04125-K2,3538153
C11923-K2,3538154
C10894-K1,3538155
C08741-K1,3538156
C06224-K2,3538157
C04597-K2,3538158
C11923-K2,3538159
C12166-K2,3538160
C11374-K2,3538161
C03218-K2,3538162
C02513-K1,3538163
C03598-K2,3538164
C06121-K2,3538165
C05307-K2,3538166
C00362-K1,3538167
C13440-K2,3538168
C04828-K2,3538169
C00294-K2,3538170
C00777-K1,3538171
C10349-K1,3538172
C08623-K2,3538173
C01982-K2,3538174
C09165-K2,3538175
C03598-K2,3538176
C03575-K2,3538177
C00854-K2,3538178
C10349-K1,3538179
C11000-K2,3538180
C09804-K1,3538181
C11923-K2,3538182
C09274-K1,3538183
C04034-K2,3538184
C08256-K2,3538185
C12637-K1,3538186
C11923-K2,3538187
C11923-K2,3538188
C04034-K2,3538189
C00294-K2,3538190
C09804-K1,3538191
C06215-K1,3538192
C06243-K1,3538193
C06224-K2,3538194
C11522-K2,3538195
C04258-K1,3538196
C07614-K2,3538197
C03053-K1,3538198
C07648-K2,3538199
C02716-K2,3538200
C09804-K1,3538201
C07987-K2,3538202
C06630-K2,3538203
C08374-K1,3538204
C03040-K2,3538205
C07562-K2,3538206
C01119-K2,3538207
C07149-K2,3538208
C06650-K2,3538209
C01890-K1,3538210
C11919-K2,3538211
C09804-K1,3538212
C04125-K2,3538213
C08834-K1,3538214
C06331-K2,3538215
C04108-K2,3538216
C03427-K2,3538217
C11982-K1,3538218
C10644-K1,3538219
C07297-K1,3538220
C07562-K2,3538221
C11995-K1,3538222
C11444-K1,3538223
C11995-K1,3538224
C03218-K2,3538225
C01965-K1,3538226
C04367-K1,3538227
C05514-K2,3538228
C07646-K2,3538229
C00853-K1,3538230
C00294-K2,3538231
C09363-K2,3538232
C04125-K2,3538233
C02545-K2,3538234
C06224-K2,3538235
C01982-K2,3538236
C11597-K2,3538237
C09241-K2,3538238
C09365-K2,3538239
C01150-K1,3538240
C02462-K1,3538241
C06093-K1,3538242
C09301-K2,3538243
C00854-K2,3538244
C06243-K1,3538245
C03047-K2,3538246
C11597-K2,3538247
C01155-K2,3538248
C05341-K1,3538249
C08989-K2,3538250
C00368-K1,3538251
C03449-K1,3538252
C01422-K1,3538253
C06631-K1,3538254
C09340-K1,3538255
C02716-K2,3538256
C01534-K1,3538257
C01138-K2,3538258
C11556-K1,3538259
C07185-K2,3538260
C05053-K1,3538261
C03738-K2,3538262
C08597-K2,3538263
C01755-K2,3538264
C08918-K2,3538265
C03218-K2,3538266
C02250-K2,3538267
C04034-K2,3538268
C02354-K2,3538269
C04361-K2,3538270
C07936-K2,3538271
C02902-K2,3538272
C04034-K2,3538273
C02902-K2,3538274
C11227-K2,3538275
C01982-K2,3538276
C04125-K2,3538277
C04034-K2,3538278
C05245-K2,3538279
C01982-K2,3538280
C11847-K2,3538281
C04361-K2,3538282
C12322-K1,3538283
C10349-K1,3538284
C00035-K1,3538285
C02716-K2,3538286
C11995-K1,3538287
C11995-K1,3538288
C02265-K1,3538289
C10924-K2,3538290
C09365-K2,3538291
C11031-K2,3538292
C09382-K1,3538293
C11794-K1,3538294
C00081-K1,3538295
C12705-K2,3538296
C02741-K1,3538297
C01333-K2,3538298
C10349-K1,3538299
C08575-K1,3538300
C05381-K2,3538301
C03218-K2,3538302
C11509-K2,3538303
C11687-K1,3538304
C12682-K1,3538305
C09874-K1,3538306
C11339-K1,3538307
C04361-K2,3538308
C10349-K1,3538309
C01374-K1,3538310
C12887-K1,3538311
C11339-K1,3538312
C05031-K2,3538313
C12961-K2,3538314
C04361-K2,3538315
C04096-K2,3538316
C05381-K2,3538317
C09874-K1,3538318
C09363-K2,3538319
C11923-K2,3538320
C04034-K2,3538321
C11923-K2,3538322
C01909-K2,3538323
C11923-K2,3538324
C01966-K1,3538325
C12578-K1,3538326
C10601-K1,3538327
C06605-K1,3538328
C07867-K2,3538329
C12136-K2,3538330
C04108-K2,3538331
C05031-K2,3538332
C03318-K1,3538333
C07562-K2,3538334
C03218-K2,3538335
C12961-K2,3538336
C11923-K2,3538337
C09165-K2,3538338
C01116-K2,3538339
C11309-K1,3538340
C12517-K2,3538341
C04858-K1,3538342
C09165-K2,3538343
C12028-K2,3538344
C09800-K2,3538345
C09874-K1,3538346
C05750-K1,3538347
C08080-K1,3538348
C09363-K2,3538349
C09363-K2,3538350
C11032-K2,3538351
C00235-K2,3538352
C12136-K2,3538353
C11595-K1,3538354
C11923-K2,3538355
C12028-K2,3538356
C11509-K2,3538357
C07562-K2,3538358
C02479-K1,3538359
C06147-K2,3538360
C01996-K2,3538361
C12028-K2,3538362
C03218-K2,3538363
C12797-K1,3538364
C12517-K2,3538365
C04858-K1,3538366
C13440-K2,3538367
C12961-K2,3538368
C07185-K2,3538369
C04597-K2,3538370
C09251-K1,3538371
C05031-K2,3538372
C02480-K1,3538373
C01333-K2,3538374
C08489-K2,3538375
C08962-K2,3538376
C03218-K2,3538377
C09981-K2,3538378
C08569-K1,3538379
C05569-K1,3538380
C11000-K2,3538381
C13447-K1,3538382
C02147-K2,3538383
C01966-K1,3538384
C04232-K1,3538385
C03218-K2,3538386
C00942-K2,3538387
C05128-K1,3538388
C11923-K2,3538389
C06147-K2,3538390
C05289-K2,3538391
C02716-K2,3538392
C01104-K2,3538393
C08489-K2,3538394
C11597-K2,3538395
C04125-K2,3538396
C01909-K2,3538397
C01142-K1,3538398
C03803-K1,3538399
C06354-K1,3538400
C03218-K2,3538401
C10424-K1,3538402
C11509-K2,3538403
C11625-K2,3538404
C07030-K1,3538405
C03218-K2,3538406
C04034-K2,3538407
C04984-K2,3538408
C01109-K2,3538409
C08918-K2,3538410
C06147-K2,3538411
C04125-K2,3538412
C07197-K1,3538413
C07962-K1,3538414
C05569-K1,3538415
C02354-K2,3538416
C01199-K1,3538417
C06875-K1,3538418
C11597-K2,3538419
C06224-K2,3538420
C13374-K1,3538421
C03218-K2,3538422
C07741-K2,3538423
C01199-K1,3538424
C04118-K2,3538425
C00854-K2,3538426
C04034-K2,3538427
C09855-K2,3538428
C05961-K1,3538429
C07058-K1,3538430
C06663-K2,3538431
C12961-K2,3538432
C08918-K2,3538433
C08943-K2,3538434
C04125-K2,3538435
C05263-K2,3538436
C05569-K1,3538437
C08918-K2,3538438
C07508-K2,3538439
C01199-K1,3538440
C01864-K1,3538441
C05025-K1,3538442
C11342-K2,3538443
C12745-K1,3538444
C09471-K2,3538445
C09241-K2,3538446
C04196-K2,3538447
C06630-K2,3538448
C11627-K1,3538449
C03278-K2,3538450
C01996-K2,3538451
C02716-K2,3538452
C06059-K2,3538453
C12932-K1,3538454
C00854-K2,3538455
C12166-K2,3538456
C11923-K2,3538457
C12084-K2,3538458
C11923-K2,3538459
C02716-K2,3538460
C11923-K2,3538461
C03218-K2,3538462
C01109-K2,3538463
C07212-K2,3538464
C11227-K2,3538465
C02147-K2,3538466
C05031-K2,3538467
C07858-K2,3538468
C07867-K2,3538469
C06059-K2,3538470
C11533-K2,3538471
C02716-K2,3538472
C09902-K2,3538473
C03218-K2,3538474
C04984-K2,3538475
C12961-K2,3538476
C07220-K1,3538477
C07840-K1,3538478
C05093-K1,3538479
C05116-K1,3538480
C08945-K2,3538481
C06121-K2,3538482
C03676-K2,3538483
C08945-K2,3538484
C06084-K2,3538485
C06532-K2,3538486
C07694-K1,3538487
C02573-K2,3538488
C09947-K1,3538489
C01109-K2,3538490
C05031-K2,3538491
C02898-K1,3538492
C07212-K2,3538493
C07919-K2,3538494
C13171-K2,3538495
C03218-K2,3538496
C04893-K1,3538497
C05031-K2,3538498
C07220-K1,3538499
C06986-K1,3538500
C00294-K2,3538501
C03427-K2,3538502
C13171-K2,3538503
C00200-K1,3538504
C10333-K1,3538505
C11597-K2,3538506
C08256-K2,3538507
C11915-K1,3538508
C12925-K1,3538509
C11709-K2,3538510
C10993-K1,3538511
C09632-K1,3538512
C03218-K2,3538513
C04118-K2,3538514
C00854-K2,3538515
C08450-K2,3538516
C07524-K1,3538517
C02393-K2,3538518
C00294-K2,3538519
C10949-K1,3538520
C01155-K2,3538521
C11509-K2,3538522
C00353-K1,3538523
C05070-K1,3538524
C11509-K2,3538525
C08962-K2,3538526
C07936-K2,3538527
C09301-K2,3538528
C10193-K2,3538529
C11923-K2,3538530
C06279-K1,3538531
C00854-K2,3538532
C06121-K2,3538533
C11597-K2,3538534
C06224-K2,3538535
C10760-K2,3538536
C10333-K1,3538537
C00854-K2,3538538
C01236-K1,3538539
C11923-K2,3538540
C05031-K2,3538541
C01983-K1,3538542
C09301-K2,3538543
C08962-K2,3538544
C02354-K2,3538545
C06940-K1,3538546
C03218-K2,3538547
C10949-K1,3538548
C00094-K3,3538549
C13440-K2,3538550
C13067-K1,3538551
C10949-K1,3538552
C11923-K2,3538553
C05116-K1,3538554
C01236-K1,3538555
C09666-K2,3538556
C02147-K2,3538557
C07741-K2,3538558
C05245-K2,3538559
C02608-K1,3538560
C03803-K1,3538561
C03317-K1,3538562
C10553-K1,3538563
C01628-K1,3538564
C08419-K1,3538565
C06009-K1,3538566
C08037-K1,3538567
C12258-K2,3538568
C06663-K2,3538569
C10949-K1,3538570
C06663-K2,3538571
C13171-K2,3538572
C06156-K1,3538573
C05245-K2,3538574
C06605-K1,3538575
C06156-K1,3538576
C03363-K2,3538577
C04828-K2,3538578
C04146-K1,3538579
C10949-K1,3538580
C10949-K1,3538581
C08533-K1,3538582
C00854-K2,3538583
C01789-K1,3538584
C06713-K1,3538585
C12754-K1,3538586
C12517-K2,3538587
C10949-K1,3538588
C02716-K2,3538589
C01374-K1,3538590
C05539-K1,3538591
C00854-K2,3538592
C02782-K2,3538593
C00854-K2,3538594
C05245-K2,3538595
C10679-K1,3538596
C07212-K2,3538597
C05690-K1,3538598
C04486-K1,3538599
C01982-K2,3538600
C02520-K1,3538601
C04486-K1,3538602
C04486-K1,3538603
C08623-K2,3538604
C06224-K2,3538605
C04984-K2,3538606
C09811-K1,3538607
C12682-K1,3538608
C00094-K3,3538609
C12690-K2,3538610
C09811-K1,3538611
C11010-K1,3538612
C05625-K2,3538613
C05625-K2,3538614
C13440-K2,3538615
C00329-K2,3538616
C03019-K2,3538617
C12996-K1,3538618
C07919-K2,3538619
C12996-K1,3538620
C05524-K1,3538621
C04125-K2,3538622
C09995-K1,3538623
C11000-K2,3538624
C11000-K2,3538625
C02320-K2,3538626
C08623-K2,3538627
C11000-K2,3538628
C07495-K1,3538629
C09251-K1,3538630
C03722-K1,3538631
C12889-K1,3538632
C09249-K1,3538633
C11709-K2,3538634
C01155-K2,3538635
C04701-K2,3538636
C00235-K2,3538637
C06494-K2,3538638
C01721-K2,3538639
C00854-K2,3538640
C12382-K1,3538641
C12690-K2,3538642
C01352-K1,3538643
C05833-K1,3538644
C06650-K2,3538645
C09249-K1,3538646
C08601-K1,3538647
C03341-K2,3538648
C10390-K1,3538649
C05128-K1,3538650
C00348-K1,3538651
C06031-K2,3538652
C11709-K2,3538653
C04125-K2,3538654
C05289-K2,3538655
C03851-K2,3538656
C06067-K2,3538657
C04125-K2,3538658
C05539-K1,3538659
C02354-K2,3538660
C11249-K1,3538661
C00232-K1,3538662
C02309-K2,3538663
C01982-K2,3538664
C13440-K2,3538665
C00059-K2,3538666
C11709-K2,3538667
C00749-K1,3538668
C13440-K2,3538669
C03533-K1,3538670
C09241-K2,3538671
C08943-K2,3538672
C04670-K1,3538673
C00889-K2,3538674
C01377-K1,3538675
C02354-K2,3538676
C07936-K2,3538677
C01661-K1,3538678
C12897-K1,3538679
C01982-K2,3538680
C04125-K2,3538681
C08339-K1,3538682
C11227-K2,3538683
C11738-K1,3538684
C01869-K1,3538685
C05245-K2,3538686
C04125-K2,3538687
C00854-K2,3538688
C04125-K2,3538689
C03738-K2,3538690
C04965-K2,3538691
C00059-K2,3538692
C08623-K2,3538693
C01131-K1,3538694
C10344-K2,3538695
C03738-K2,3538696
C07936-K2,3538697
C07671-K2,3538698
C04346-K2,3538699
C09933-K2,3538700
C02902-K2,3538701
C06224-K2,3538702
C06403-K2,3538703
C07648-K2,3538704
C05276-K2,3538705
C02609-K1,3538706
C02716-K2,3538707
C07307-K1,3538708
C01377-K1,3538709
C09800-K2,3538710
C04046-K2,3538711
C09944-K1,3538712
C09383-K1,3538713
C04278-K1,3538714
C11522-K2,3538715
C12397-K1,3538716
C00726-K1,3538717
C07562-K2,3538718
C02354-K2,3538719
C08256-K2,3538720
C12517-K2,3538721
C06403-K2,3538722
C07311-K1,3538723
C12897-K1,3538724
C06582-K2,3538725
C05704-K2,3538726
C11543-K2,3538727
C00854-K2,3538728
C12128-K1,3538729
C11889-K2,3538730
C04125-K2,3538731
C10715-K2,3538732
C03711-K1,3538733
C00452-K2,3538734
C02309-K2,3538735
C12785-K2,3538736
C02000-K2,3538737
C05263-K2,3538738
C08366-K2,3538739
C03851-K2,3538740
C10715-K2,3538741
C04125-K2,3538742
C02716-K2,3538743
C01155-K2,3538744
C08190-K2,3538745
C01119-K2,3538746
C06663-K2,3538747
C05245-K2,3538748
C11543-K2,3538749
C03047-K2,3538750
C05704-K2,3538751
C09874-K1,3538752
C06224-K2,3538753
C13440-K2,3538754
C10344-K2,3538755
C09897-K1,3538756
C02458-K1,3538757
C13440-K2,3538758
C06240-K1,3538759
C03158-K1,3538760
C10835-K2,3538761
C11717-K2,3538762
C10867-K1,3538763
C04974-K2,3538764
C11923-K2,3538765
C10867-K1,3538766
C09241-K2,3538767
C06121-K2,3538768
C05704-K2,3538769
C09800-K2,3538770
C05704-K2,3538771
C01222-K1,3538772
C04125-K2,3538773
C04125-K2,3538774
C06835-K2,3538775
C05876-K2,3538776
C03381-K1,3538777
C04125-K2,3538778
C02250-K2,3538779
C12094-K2,3538780
C02084-K2,3538781
C04105-K2,3538782
C02354-K2,3538783
C09301-K2,3538784
C01154-K1,3538785
C08303-K1,3538786
C06835-K2,3538787
C11143-K1,3538788
C09241-K2,3538789
C00854-K2,3538790
C08542-K1,3538791
C09933-K2,3538792
C13269-K2,3538793
C05142-K1,3538794
C04026-K1,3538795
C04891-K1,3538796
C11000-K2,3538797
C06663-K2,3538798
C12996-K1,3538799
C09241-K2,3538800
C12061-K2,3538801
C09265-K1,3538802
C08471-K1,3538803
C03125-K2,3538804
C00854-K2,3538805
C09868-K1,3538806
C12311-K2,3538807
C13486-K1,3538808
C04125-K2,3538809
C04125-K2,3538810
C00750-K2,3538811
C06536-K1,3538812
C08598-K1,3538813
C11227-K2,3538814
C07944-K1,3538815
C08943-K2,3538816
C12426-K1,3538817
C02000-K2,3538818
C10924-K2,3538819
C05481-K1,3538820
C04068-K1,3538821
C03047-K2,3538822
C01116-K2,3538823
C11000-K2,3538824
C13060-K1,3538825
C05518-K1,3538826
C02673-K1,3538827
C12177-K1,3538828
C08623-K2,3538829
C10374-K1,3538830
C07867-K2,3538831
C07741-K2,3538832
C01982-K2,3538833
C12267-K2,3538834
C01155-K2,3538835
C09800-K2,3538836
C04125-K2,3538837
C10411-K1,3538838
C09241-K2,3538839
C12397-K1,3538840
C01857-K1,3538841
C04068-K1,3538842
C12897-K1,3538843
C11923-K2,3538844
C05097-K2,3538845
C02138-K1,3538846
C08477-K1,3538847
C10344-K2,3538848
C03000-K1,3538849
C09241-K2,3538850
C06962-K2,3538851
C06598-K1,3538852
C03079-K1,3538853
C04046-K2,3538854
C06892-K1,3538855
C11031-K2,3538856
C10121-K1,3538857
C03019-K2,3538858
C01155-K2,3538859
C13407-K1,3538860
C12036-K2,3538861
C02502-K2,3538862
C06743-K1,3538863
C11227-K2,3538864
C02575-K2,3538865
C01155-K2,3538866
C07335-K1,3538867
C11597-K2,3538868
C00854-K2,3538869
C11597-K2,3538870
C01982-K2,3538871
C10924-K2,3538872
C02513-K1,3538873
C00331-K1,3538874
C09249-K1,3538875
C02250-K2,3538876
C10715-K2,3538877
C01370-K1,3538878
C08336-K1,3538879
C05117-K1,3538880
C09241-K2,3538881
C01155-K2,3538882
C06224-K2,3538883
C09936-K1,3538884
C10757-K2,3538885
C00223-K1,3538886
C03575-K2,3538887
C06224-K2,3538888
C00854-K2,3538889
C11709-K2,3538890
C04617-K1,3538891
C08962-K2,3538892
C09241-K2,3538893
C05876-K2,3538894
C05820-K1,3538895
C07671-K2,3538896
C05563-K1,3538897
C08477-K1,3538898
C08483-K1,3538899
C09620-K1,3538900
C04105-K2,3538901
C02342-K1,3538902
C08890-K1,3538903
C04035-K1,3538904
C04294-K1,3538905
C01855-K2,3538906
C02780-K2,3538907
C08662-K1,3538908
C02076-K1,3538909
C09933-K2,3538910
C05613-K1,3538911
C12028-K2,3538912
C09806-K1,3538913
C03394-K2,3538914
C01109-K2,3538915
C07867-K2,3538916
C01525-K2,3538917
C04125-K2,3538918
C05381-K2,3538919
C10492-K1,3538920
C11143-K1,3538921
C06311-K1,3538922
C09933-K2,3538923
C04125-K2,3538924
C09588-K1,3538925
C06835-K2,3538926
C11522-K2,3538927
C02902-K2,3538928
C04698-K1,3538929
C08945-K2,3538930
C13432-K1,3538931
C08623-K2,3538932
C01618-K2,3538933
C10349-K1,3538934
C08623-K2,3538935
C02354-K2,3538936
C04285-K1,3538937
C04024-K2,3538938
C10473-K1,3538939
C02716-K2,3538940
C10683-K1,3538941
C07320-K1,3538942
C08943-K2,3538943
C10986-K2,3538944
C00107-K1,3538945
C05279-K1,3538946
C11544-K1,3538947
C06121-K2,3538948
C11381-K2,3538949
C08336-K1,3538950
C05594-K1,3538951
C00854-K2,3538952
C01119-K2,3538953
C02780-K2,3538954
C05551-K2,3538955
C01333-K2,3538956
C00419-K1,3538957
C07841-K1,3538958
C11539-K2,3538959
C05551-K2,3538960
C13440-K2,3538961
C10553-K1,3538962
C10715-K2,3538963
C06181-K1,3538964
C05298-K1,3538965
C10127-K2,3538966
C02250-K2,3538967
C03080-K2,3538968
C08623-K2,3538969
C04108-K2,3538970
C13403-K2,3538971
C06147-K2,3538972
C09301-K2,3538973
C13440-K2,3538974
C05283-K1,3538975
C01155-K2,3538976
C11509-K2,3538977
C07919-K2,3538978
C06121-K2,3538979
C01605-K1,3538980
C12403-K1,3538981
C08623-K2,3538982
C09301-K2,3538983
C10867-K1,3538984
C03696-K1,3538985
C01116-K2,3538986
C07867-K2,3538987
C04118-K2,3538988
C05245-K2,3538989
C00804-K1,3538990
