from_transaction,to_transaction,delta_seconds
3113040,3142094,0
3142094,3142781,0
3142781,3142843,0
3142843,3208524,0
3208524,3209858,0
3209858,3220341,0
3220341,3254928,0
3254928,3326595,0
3326595,3346839,0
3346839,3354684,0
3354684,3368804,0
3368804,3396075,0
3396075,3423488,0
3423488,3437467,0
3437467,3446041,0
3446041,3476294,0
3476294,3486102,0
3486102,3525630,0
3525630,3574682,0
3013918,3037366,0
3037366,3228807,0
3228807,3249850,0
3249850,3302849,0
3302849,3365052,0
3013939,3018055,0
3018055,3025576,0
3025576,3039968,0
3039968,3060070,0
3060070,3064770,0
3064770,3066987,0
3066987,3077557,0
3077557,3100687,0
3100687,3101029,0
3101029,3117149,0
3117149,3135953,0
3135953,3144120,0
3144120,3148648,0
3148648,3161140,0
3161140,3164163,0
3164163,3168182,0
3168182,3175274,0
3175274,3199665,0
3199665,3238719,0
3238719,3239021,0
3239021,3258481,0
3258481,3278529,0
3278529,3301653,0
3301653,3329609,0
3329609,3331383,0
3331383,3350007,0
3350007,3360084,0
3360084,3360489,0
3360489,3381662,0
3381662,3391034,0
3391034,3394224,0
3394224,3417494,0
3417494,3420105,0
3420105,3420193,0
3420193,3432509,0
3432509,3433231,0
3433231,3439788,0
3439788,3442368,0
3442368,3442562,0
3442562,3446511,0
3446511,3475122,0
3475122,3491568,0
3491568,3494373,0
3494373,3495747,0
3495747,3514561,0
3514561,3514638,0
3514638,3529437,0
3529437,3544481,0
3544481,3550271,0
3550271,3554925,0
3554925,3558742,0
3013947,3014899,0
3014899,3016687,0
3016687,3016916,0
3016916,3017878,0
3017878,3020516,0
3020516,3020691,0
3020691,3021794,0
3021794,3022190,0
3022190,3023778,0
3023778,3024145,0
3024145,3024176,0
3024176,3024289,0
3024289,3024745,0
3024745,3027288,0
3027288,3031136,0
3031136,3034260,0
3034260,3036561,0
3036561,3036592,0
3036592,3037071,0
3037071,3045317,0
3045317,3047382,0
3047382,3050481,0
3050481,3050816,0
3050816,3050843,0
3050843,3051258,0
3051258,3053419,0
3053419,3056346,0
3056346,3060273,0
3060273,3067220,0
3067220,3071199,0
3071199,3076128,0
3076128,3086781,0
3086781,3106619,0
3106619,3113155,0
3113155,3114237,0
3114237,3116310,0
3116310,3116398,0
3116398,3121055,0
3121055,3125771,0
3125771,3126048,0
3126048,3131565,0
3131565,3132280,0
3132280,3135159,0
3135159,3136053,0
3136053,3138379,0
3138379,3147710,0
3147710,3149514,0
3149514,3153075,0
3153075,3154336,0
3154336,3154343,0
3154343,3154356,0
3154356,3154364,0
3154364,3155044,0
3155044,3155130,0
3155130,3158352,0
3158352,3159902,0
3159902,3160894,0
3160894,3171949,0
3171949,3173631,0
3173631,3177200,0
3177200,3179222,0
3179222,3185226,0
3185226,3187340,0
3187340,3187921,0
3187921,3188917,0
3188917,3190674,0
3190674,3193222,0
3193222,3193966,0
3193966,3194214,0
3194214,3194309,0
3194309,3200152,0
3200152,3201483,0
3201483,3201758,0
3201758,3202299,0
3202299,3202518,0
3202518,3205316,0
3205316,3206079,0
3206079,3213643,0
3213643,3213683,0
3213683,3218868,0
3218868,3230036,0
3230036,3238373,0
3238373,3238688,0
3238688,3239628,0
3239628,3240080,0
3240080,3242436,0
3242436,3243089,0
3243089,3243294,0
3243294,3246049,0
3246049,3248730,0
3248730,3252887,0
3252887,3254284,0
3254284,3254301,0
3254301,3254305,0
3254305,3254386,0
3254386,3255509,0
3255509,3255541,0
3255541,3256658,0
3256658,3262227,0
3262227,3263102,0
3263102,3263152,0
3263152,3263189,0
3263189,3264707,0
3264707,3265082,0
3265082,3265448,0
3265448,3274495,0
3274495,3276169,0
3276169,3278410,0
3278410,3281662,0
3281662,3285527,0
3285527,3288814,0
3288814,3292311,0
3292311,3292320,0
3292320,3292331,0
3292331,3292381,0
3292381,3292390,0
3292390,3292391,0
3292391,3292432,0
3292432,3292434,0
3292434,3292452,0
3292452,3292482,0
3292482,3293681,0
3293681,3300383,0
3300383,3303229,0
3303229,3303293,0
3303293,3304243,0
3304243,3304678,0
3304678,3306407,0
3306407,3308825,0
3308825,3314414,0
3314414,3316789,0
3316789,3318121,0
3318121,3318243,0
3318243,3331097,0
3331097,3332330,0
3332330,3339508,0
3339508,3339742,0
3339742,3341666,0
3341666,3343891,0
3343891,3344736,0
3344736,3345806,0
3345806,3346316,0
3346316,3348302,0
3348302,3348579,0
3348579,3350987,0
3350987,3354321,0
3354321,3355071,0
3355071,3356999,0
3356999,3357035,0
3357035,3358005,0
3358005,3361155,0
3361155,3366041,0
3366041,3366475,0
3366475,3367874,0
3367874,3369500,0
3369500,3372221,0
3372221,3372571,0
3372571,3374507,0
3374507,3375295,0
3375295,3375517,0
3375517,3376313,0
3376313,3377502,0
3377502,3377590,0
3377590,3378853,0
3378853,3383666,0
3383666,3386532,0
3386532,3386784,0
3386784,3387218,0
3387218,3387532,0
3387532,3389359,0
3389359,3393185,0
3393185,3397983,0
3397983,3403128,0
3403128,3405329,0
3405329,3408864,0
3408864,3409530,0
3409530,3411012,0
3411012,3411778,0
3411778,3413949,0
3413949,3419208,0
3419208,3419814,0
3419814,3422395,0
3422395,3422406,0
3422406,3423490,0
3423490,3424514,0
3424514,3424603,0
3424603,3425246,0
3425246,3426354,0
3426354,3429578,0
3429578,3431628,0
3431628,3433929,0
3433929,3439908,0
3439908,3441302,0
3441302,3444258,0
3444258,3444513,0
3444513,3449152,0
3449152,3450292,0
3450292,3450419,0
3450419,3461848,0
3461848,3463280,0
3463280,3464227,0
3464227,3465202,0
3465202,3469604,0
3469604,3474126,0
3474126,3476069,0
3476069,3476123,0
3476123,3477067,0
3477067,3478269,0
3478269,3478410,0
3478410,3478978,0
3478978,3479579,0
3479579,3482552,0
3482552,3485161,0
3485161,3488277,0
3488277,3488685,0
3488685,3488711,0
3488711,3494961,0
3494961,3495757,0
3495757,3497038,0
3497038,3499592,0
3499592,3505489,0
3505489,3505552,0
3505552,3506535,0
3506535,3507185,0
3507185,3507912,0
3507912,3508727,0
3508727,3513265,0
3513265,3514937,0
3514937,3516158,0
3516158,3519223,0
3519223,3521717,0
3521717,3521762,0
3521762,3522605,0
3522605,3525099,0
3525099,3526360,0
3526360,3526977,0
3526977,3527318,0
3527318,3530556,0
3530556,3530601,0
3530601,3537617,0
3537617,3538757,0
3538757,3541107,0
3541107,3541148,0
3541148,3547728,0
3547728,3549633,0
3549633,3550674,0
3550674,3553155,0
3553155,3560685,0
3560685,3560690,0
3560690,3569166,0
3569166,3574804,0
3574804,3578285,0
3578285,3579025,0
3579025,3579857,0
3579857,3587425,0
3013951,3019181,0
3019181,3074392,0
3074392,3162853,0
3162853,3185676,0
3185676,3203106,0
3203106,3220366,0
3220366,3277688,0
3277688,3277746,0
3277746,3277775,0
3277775,3302973,0
3302973,3309037,0
3309037,3310219,0
3310219,3379530,0
3379530,3387475,0
3387475,3399746,0
3399746,3406106,0
3406106,3422537,0
3422537,3510818,0
3510818,3522486,0
3522486,3542827,0
3542827,3551480,0
3551480,3559770,0
3013957,3013976,0
3013976,3014023,0
3014023,3193189,0
3193189,3504950,0
3504950,3539013,0
3013958,3025739,0
3025739,3028443,0
3028443,3036412,0
3036412,3064065,0
3064065,3067974,0
3067974,3076247,0
3076247,3121155,0
3121155,3129987,0
3129987,3133563,0
3133563,3149520,0
3149520,3165662,0
3165662,3166472,0
3166472,3169276,0
3169276,3170108,0
3170108,3193739,0
3193739,3212430,0
3212430,3213516,0
3213516,3213979,0
3213979,3233588,0
3233588,3237291,0
3237291,3237492,0
3237492,3254745,0
3254745,3263570,0
3263570,3266221,0
3266221,3273876,0
3273876,3279153,0
3279153,3285076,0
3285076,3294239,0
3294239,3299432,0
3299432,3305840,0
3305840,3322738,0
3322738,3330837,0
3330837,3342415,0
3342415,3364034,0
3364034,3370873,0
3370873,3370883,0
3370883,3386852,0
3386852,3387319,0
3387319,3387431,0
3387431,3389088,0
3389088,3407306,0
3407306,3447091,0
3447091,3455858,0
3455858,3471758,0
3471758,3479239,0
3479239,3481328,0
3481328,3482252,0
3482252,3502475,0
3502475,3503937,0
3503937,3554730,0
3554730,3580922,0
3580922,3580925,0
3013960,3014333,0
3014333,3014962,0
3014962,3015183,0
3015183,3015779,0
3015779,3017365,0
3017365,3017773,0
3017773,3017927,0
3017927,3018166,0
3018166,3018431,0
3018431,3019196,0
3019196,3020683,0
3020683,3020799,0
3020799,3020831,0
3020831,3020834,0
3020834,3020881,0
3020881,3020895,0
3020895,3021411,0
3021411,3022086,0
3022086,3022812,0
3022812,3023499,0
3023499,3023768,0
3023768,3024076,0
3024076,3024198,0
3024198,3025135,0
3025135,3025483,0
3025483,3025933,0
3025933,3026206,0
3026206,3027702,0
3027702,3028537,0
3028537,3029670,0
3029670,3030232,0
3030232,3030499,0
3030499,3030556,0
3030556,3031693,0
3031693,3032361,0
3032361,3032384,0
3032384,3032624,0
3032624,3032708,0
3032708,3034331,0
3034331,3034583,0
3034583,3034749,0
3034749,3034750,0
3034750,3034767,0
3034767,3035019,0
3035019,3035869,0
3035869,3035913,0
3035913,3035937,0
3035937,3036182,0
3036182,3036488,0
3036488,3036495,0
3036495,3037524,0
3037524,3038337,0
3038337,3038394,0
3038394,3038508,0
3038508,3038554,0
3038554,3039755,0
3039755,3041031,0
3041031,3041698,0
3041698,3041747,0
3041747,3041777,0
3041777,3041824,0
3041824,3042485,0
3042485,3043525,0
3043525,3043882,0
3043882,3044149,0
3044149,3044855,0
3044855,3046262,0
3046262,3046776,0
3046776,3046857,0
3046857,3046898,0
3046898,3047042,0
3047042,3047152,0
3047152,3047827,0
3047827,3048483,0
3048483,3049209,0
3049209,3050397,0
3050397,3050477,0
3050477,3050778,0
3050778,3051675,0
3051675,3051699,0
3051699,3051914,0
3051914,3052360,0
3052360,3052383,0
3052383,3052731,0
3052731,3053174,0
3053174,3054447,0
3054447,3054654,0
3054654,3055373,0
3055373,3055620,0
3055620,3055803,0
3055803,3056419,0
3056419,3056923,0
3056923,3057440,0
3057440,3057916,0
3057916,3058005,0
3058005,3059594,0
3059594,3060523,0
3060523,3061752,0
3061752,3062073,0
3062073,3062397,0
3062397,3062453,0
3062453,3062773,0
3062773,3063103,0
3063103,3063318,0
3063318,3063413,0
3063413,3063479,0
3063479,3063796,0
3063796,3064507,0
3064507,3065356,0
3065356,3066831,0
3066831,3066954,0
3066954,3067427,0
3067427,3068458,0
3068458,3068965,0
3068965,3069267,0
3069267,3069588,0
3069588,3069871,0
3069871,3069923,0
3069923,3070040,0
3070040,3070042,0
3070042,3072231,0
3072231,3073145,0
3073145,3074127,0
3074127,3074851,0
3074851,3080963,0
3080963,3080966,0
3080966,3081003,0
3081003,3081255,0
3081255,3083979,0
3083979,3084741,0
3084741,3085595,0
3085595,3085667,0
3085667,3085814,0
3085814,3086244,0
3086244,3086730,0
3086730,3087586,0
3087586,3087676,0
3087676,3088136,0
3088136,3088640,0
3088640,3088984,0
3088984,3090858,0
3090858,3093134,0
3093134,3094011,0
3094011,3094142,0
3094142,3096984,0
3096984,3097088,0
3097088,3098482,0
3098482,3098925,0
3098925,3099155,0
3099155,3099658,0
3099658,3100049,0
3100049,3101435,0
3101435,3102514,0
3102514,3102790,0
3102790,3102826,0
3102826,3102927,0
3102927,3102996,0
3102996,3103212,0
3103212,3104123,0
3104123,3104241,0
3104241,3104648,0
3104648,3105736,0
3105736,3108164,0
3108164,3108550,0
3108550,3108734,0
3108734,3108992,0
3108992,3110551,0
3110551,3110915,0
3110915,3112049,0
3112049,3112078,0
3112078,3112528,0
3112528,3112869,0
3112869,3113012,0
3113012,3114856,0
3114856,3116766,0
3116766,3117017,0
3117017,3117273,0
3117273,3117844,0
3117844,3118134,0
3118134,3118746,0
3118746,3119215,0
3119215,3119327,0
3119327,3119585,0
3119585,3119655,0
3119655,3119812,0
3119812,3119941,0
3119941,3120351,0
3120351,3120635,0
3120635,3122170,0
3122170,3123156,0
3123156,3123396,0
3123396,3123571,0
3123571,3127822,0
3127822,3127969,0
3127969,3128033,0
3128033,3128139,0
3128139,3128166,0
3128166,3128712,0
3128712,3129159,0
3129159,3129702,0
3129702,3129981,0
3129981,3130090,0
3130090,3130262,0
3130262,3131271,0
3131271,3134539,0
3134539,3134546,0
3134546,3134597,0
3134597,3134890,0
3134890,3135489,0
3135489,3135652,0
3135652,3135670,0
3135670,3135718,0
3135718,3135768,0
3135768,3136009,0
3136009,3136138,0
3136138,3136228,0
3136228,3136399,0
3136399,3136695,0
3136695,3136813,0
3136813,3137010,0
3137010,3137923,0
3137923,3138066,0
3138066,3138237,0
3138237,3139137,0
3139137,3139165,0
3139165,3143435,0
3143435,3143505,0
3143505,3147543,0
3147543,3148799,0
3148799,3149516,0
3149516,3150993,0
3150993,3153421,0
3153421,3153543,0
3153543,3154082,0
3154082,3154506,0
3154506,3154576,0
3154576,3155491,0
3155491,3155988,0
3155988,3156959,0
3156959,3157456,0
3157456,3157751,0
3157751,3158851,0
3158851,3159052,0
3159052,3159520,0
3159520,3160427,0
3160427,3162189,0
3162189,3162397,0
3162397,3162401,0
3162401,3162921,0
3162921,3163531,0
3163531,3163547,0
3163547,3163770,0
3163770,3164918,0
3164918,3165262,0
3165262,3165369,0
3165369,3166476,0
3166476,3167224,0
3167224,3167415,0
3167415,3167642,0
3167642,3168256,0
3168256,3168271,0
3168271,3168936,0
3168936,3169424,0
3169424,3169487,0
3169487,3169876,0
3169876,3169914,0
3169914,3170721,0
3170721,3171110,0
3171110,3171430,0
3171430,3171765,0
3171765,3172153,0
3172153,3172482,0
3172482,3172536,0
3172536,3173190,0
3173190,3173620,0
3173620,3173724,0
3173724,3173728,0
3173728,3173784,0
3173784,3173850,0
3173850,3173886,0
3173886,3174001,0
3174001,3174086,0
3174086,3174512,0
3174512,3174513,0
3174513,3174528,0
3174528,3174538,0
3174538,3174555,0
3174555,3174693,0
3174693,3174982,0
3174982,3175337,0
3175337,3175377,0
3175377,3175706,0
3175706,3175971,0
3175971,3175972,0
3175972,3177688,0
3177688,3178220,0
3178220,3178362,0
3178362,3178662,0
3178662,3180293,0
3180293,3180910,0
3180910,3181004,0
3181004,3181104,0
3181104,3181909,0
3181909,3181924,0
3181924,3182291,0
3182291,3182416,0
3182416,3182449,0
3182449,3182503,0
3182503,3182610,0
3182610,3182868,0
3182868,3183551,0
3183551,3184692,0
3184692,3185399,0
3185399,3185431,0
3185431,3185961,0
3185961,3186701,0
3186701,3186746,0
3186746,3187030,0
3187030,3187807,0
3187807,3188075,0
3188075,3190061,0
3190061,3190878,0
3190878,3190880,0
3190880,3191068,0
3191068,3191959,0
3191959,3193493,0
3193493,3193922,0
3193922,3194119,0
3194119,3194190,0
3194190,3194198,0
3194198,3194333,0
3194333,3194693,0
3194693,3194901,0
3194901,3195028,0
3195028,3195172,0
3195172,3195178,0
3195178,3195197,0
3195197,3195201,0
3195201,3195236,0
3195236,3195451,0
3195451,3196643,0
3196643,3197462,0
3197462,3197747,0
3197747,3197826,0
3197826,3198371,0
3198371,3198511,0
3198511,3199246,0
3199246,3199984,0
3199984,3200073,0
3200073,3200503,0
3200503,3201075,0
3201075,3202013,0
3202013,3202280,0
3202280,3202960,0
3202960,3202978,0
3202978,3203006,0
3203006,3203039,0
3203039,3203499,0
3203499,3203787,0
3203787,3204668,0
3204668,3205678,0
3205678,3206616,0
3206616,3206633,0
3206633,3206714,0
3206714,3207135,0
3207135,3207935,0
3207935,3208139,0
3208139,3208195,0
3208195,3208201,0
3208201,3208501,0
3208501,3208749,0
3208749,3209038,0
3209038,3209142,0
3209142,3209261,0
3209261,3210400,0
3210400,3210724,0
3210724,3211349,0
3211349,3211397,0
3211397,3211409,0
3211409,3211421,0
3211421,3211558,0
3211558,3211628,0
3211628,3211656,0
3211656,3213089,0
3213089,3213801,0
3213801,3213858,0
3213858,3214575,0
3214575,3215042,0
3215042,3215230,0
3215230,3215495,0
3215495,3216008,0
3216008,3216075,0
3216075,3216116,0
3216116,3216167,0
3216167,3216407,0
3216407,3216437,0
3216437,3216800,0
3216800,3216812,0
3216812,3217177,0
3217177,3217989,0
3217989,3218028,0
3218028,3218307,0
3218307,3219627,0
3219627,3219951,0
3219951,3220442,0
3220442,3220480,0
3220480,3221367,0
3221367,3222056,0
3222056,3222686,0
3222686,3223236,0
3223236,3223345,0
3223345,3223420,0
3223420,3223618,0
3223618,3223619,0
3223619,3223654,0
3223654,3223870,0
3223870,3224064,0
3224064,3224794,0
3224794,3224842,0
3224842,3224847,0
3224847,3226741,0
3226741,3226752,0
3226752,3227871,0
3227871,3227895,0
3227895,3230339,0
3230339,3230499,0
3230499,3231220,0
3231220,3232704,0
3232704,3233300,0
3233300,3233619,0
3233619,3233962,0
3233962,3235146,0
3235146,3235220,0
3235220,3235389,0
3235389,3235577,0
3235577,3235578,0
3235578,3235905,0
3235905,3236055,0
3236055,3236882,0
3236882,3236992,0
3236992,3237000,0
3237000,3237022,0
3237022,3240371,0
3240371,3242449,0
3242449,3242771,0
3242771,3242903,0
3242903,3243139,0
3243139,3244431,0
3244431,3244821,0
3244821,3244871,0
3244871,3245205,0
3245205,3245547,0
3245547,3245958,0
3245958,3246804,0
3246804,3247051,0
3247051,3247482,0
3247482,3249743,0
3249743,3249807,0
3249807,3250930,0
3250930,3251067,0
3251067,3251485,0
3251485,3252324,0
3252324,3252393,0
3252393,3254075,0
3254075,3254084,0
3254084,3254168,0
3254168,3254778,0
3254778,3254862,0
3254862,3255089,0
3255089,3255141,0
3255141,3255557,0
3255557,3256331,0
3256331,3256513,0
3256513,3256595,0
3256595,3256752,0
3256752,3257388,0
3257388,3257416,0
3257416,3258213,0
3258213,3258260,0
3258260,3258370,0
3258370,3258414,0
3258414,3258424,0
3258424,3258506,0
3258506,3258708,0
3258708,3258798,0
3258798,3258893,0
3258893,3260162,0
3260162,3260182,0
3260182,3260797,0
3260797,3261511,0
3261511,3263413,0
3263413,3263554,0
3263554,3263983,0
3263983,3266758,0
3266758,3266815,0
3266815,3268296,0
3268296,3268385,0
3268385,3268999,0
3268999,3269187,0
3269187,3269383,0
3269383,3271059,0
3271059,3271166,0
3271166,3271200,0
3271200,3273504,0
3273504,3274589,0
3274589,3275452,0
3275452,3276506,0
3276506,3276745,0
3276745,3278564,0
3278564,3278586,0
3278586,3278732,0
3278732,3278737,0
3278737,3278803,0
3278803,3279321,0
3279321,3280412,0
3280412,3280670,0
3280670,3281025,0
3281025,3281918,0
3281918,3282387,0
3282387,3282490,0
3282490,3283146,0
3283146,3283573,0
3283573,3284512,0
3284512,3285570,0
3285570,3285768,0
3285768,3286558,0
3286558,3286564,0
3286564,3286569,0
3286569,3287496,0
3287496,3289717,0
3289717,3289791,0
3289791,3290245,0
3290245,3290525,0
3290525,3291461,0
3291461,3293007,0
3293007,3293305,0
3293305,3293327,0
3293327,3293363,0
3293363,3293818,0
3293818,3294201,0
3294201,3294845,0
3294845,3294888,0
3294888,3296129,0
3296129,3297405,0
3297405,3297488,0
3297488,3297492,0
3297492,3299036,0
3299036,3299194,0
3299194,3299554,0
3299554,3300015,0
3300015,3301030,0
3301030,3301038,0
3301038,3301105,0
3301105,3301282,0
3301282,3301373,0
3301373,3301990,0
3301990,3302872,0
3302872,3302906,0
3302906,3303250,0
3303250,3303261,0
3303261,3304668,0
3304668,3304686,0
3304686,3305349,0
3305349,3305359,0
3305359,3305661,0
3305661,3307357,0
3307357,3308087,0
3308087,3309057,0
3309057,3309733,0
3309733,3311858,0
3311858,3312033,0
3312033,3313306,0
3313306,3313623,0
3313623,3314281,0
3314281,3314445,0
3314445,3317905,0
3317905,3320134,0
3320134,3320632,0
3320632,3321434,0
3321434,3321640,0
3321640,3321648,0
3321648,3321654,0
3321654,3321689,0
3321689,3321710,0
3321710,3322319,0
3322319,3323478,0
3323478,3323567,0
3323567,3323988,0
3323988,3324081,0
3324081,3324108,0
3324108,3324132,0
3324132,3324485,0
3324485,3326319,0
3326319,3327940,0
3327940,3328108,0
3328108,3329363,0
3329363,3329551,0
3329551,3329718,0
3329718,3330683,0
3330683,3331715,0
3331715,3331716,0
3331716,3331739,0
3331739,3331898,0
3331898,3333058,0
3333058,3335035,0
3335035,3335162,0
3335162,3335325,0
3335325,3335356,0
3335356,3335831,0
3335831,3335973,0
3335973,3336040,0
3336040,3336194,0
3336194,3336269,0
3336269,3336905,0
3336905,3337615,0
3337615,3337679,0
3337679,3338068,0
3338068,3338226,0
3338226,3338479,0
3338479,3339319,0
3339319,3339545,0
3339545,3339811,0
3339811,3340328,0
3340328,3340529,0
3340529,3341157,0
3341157,3341399,0
3341399,3341977,0
3341977,3342053,0
3342053,3342990,0
3342990,3343118,0
3343118,3343344,0
3343344,3343467,0
3343467,3344700,0
3344700,3345082,0
3345082,3345616,0
3345616,3345629,0
3345629,3346924,0
3346924,3347020,0
3347020,3347293,0
3347293,3348830,0
3348830,3348939,0
3348939,3349582,0
3349582,3351256,0
3351256,3351586,0
3351586,3352419,0
3352419,3352675,0
3352675,3353450,0
3353450,3353533,0
3353533,3353676,0
3353676,3353843,0
3353843,3354334,0
3354334,3356229,0
3356229,3356455,0
3356455,3356491,0
3356491,3356702,0
3356702,3357041,0
3357041,3357501,0
3357501,3358987,0
3358987,3359813,0
3359813,3359930,0
3359930,3360009,0
3360009,3360291,0
3360291,3360297,0
3360297,3360480,0
3360480,3361189,0
3361189,3361565,0
3361565,3362132,0
3362132,3362174,0
3362174,3363572,0
3363572,3363828,0
3363828,3364317,0
3364317,3366390,0
3366390,3367711,0
3367711,3368116,0
3368116,3368191,0
3368191,3369548,0
3369548,3369685,0
3369685,3370284,0
3370284,3370297,0
3370297,3371052,0
3371052,3372215,0
3372215,3372252,0
3372252,3373186,0
3373186,3373443,0
3373443,3373495,0
3373495,3374015,0
3374015,3374621,0
3374621,3374723,0
3374723,3375148,0
3375148,3375339,0
3375339,3375542,0
3375542,3375775,0
3375775,3377136,0
