card_id,customer_id,card_network,card_type,card1,card2,card3,card4,card5,card6
C02792-K1,C02792,american express,credit,15531,399.0,150.0,american express,185.0,credit
C09224-K1,C09224,visa,credit,22702,555.0,146.0,visa,226.0,credit
C02700-K1,C02700,visa,debit,15957,555.0,106.0,visa,137.0,debit
C09943-K1,C09943,visa,credit,14268,554.0,150.0,visa,226.0,credit
C11327-K2,C11327,mastercard,debit,21957,555.0,150.0,mastercard,229.0,debit
C09421-K1,C09421,mastercard,credit,11899,,150.0,mastercard,,credit
C06454-K1,C06454,visa,debit,20274,490.0,150.0,visa,195.0,debit
C05239-K2,C05239,discover,debit,14413,327.0,150.0,discover,100.0,debit
C00203-K1,C00203,visa,credit,22776,555.0,150.0,visa,226.0,credit
C05632-K1,C05632,mastercard,debit,12063,543.0,150.0,mastercard,224.0,debit
C10432-K1,C10432,mastercard,debit,20767,127.0,150.0,mastercard,224.0,debit
C12155-K2,C12155,mastercard,debit,13678,512.0,150.0,mastercard,117.0,debit
C01051-K1,C01051,visa,debit,22628,491.0,150.0,visa,195.0,debit
C06676-K1,C06676,visa,debit,11146,555.0,150.0,visa,226.0,debit
C03134-K1,C03134,visa,credit,16902,555.0,150.0,visa,226.0,credit
C01903-K1,C01903,mastercard,debit,16683,512.0,150.0,mastercard,224.0,debit
C02467-K1,C02467,visa,debit,16113,555.0,150.0,visa,226.0,debit
C00876-K1,C00876,visa,debit,11989,555.0,150.0,visa,226.0,debit
C12146-K2,C12146,mastercard,debit,12932,206.0,150.0,mastercard,229.0,debit
C05863-K2,C05863,mastercard,debit,12432,512.0,150.0,mastercard,224.0,debit
C02743-K1,C02743,visa,debit,23255,555.0,150.0,visa,226.0,debit
C04250-K1,C04250,visa,debit,23058,555.0,150.0,visa,226.0,debit
C11896-K1,C11896,visa,credit,15942,174.0,150.0,visa,226.0,credit
C05072-K2,C05072,mastercard,debit,18743,512.0,150.0,mastercard,224.0,debit
C02931-K2,C02931,mastercard,debit,22953,512.0,150.0,mastercard,224.0,debit
C06721-K1,C06721,visa,debit,11654,555.0,128.0,visa,138.0,debit
C08739-K2,C08739,mastercard,debit,23152,122.0,143.0,mastercard,126.0,debit
C06431-K1,C06431,visa,debit,13882,555.0,150.0,visa,226.0,debit
C04792-K1,C04792,visa,debit,22807,303.0,150.0,visa,226.0,debit
C11452-K2,C11452,mastercard,debit,17074,555.0,150.0,mastercard,117.0,debit
C10681-K2,C10681,mastercard,debit,18599,512.0,150.0,mastercard,224.0,debit
C01766-K1,C01766,mastercard,debit,14580,225.0,150.0,mastercard,100.0,debit
C03076-K1,C03076,mastercard,debit,14016,225.0,150.0,mastercard,224.0,debit
C12781-K1,C12781,visa,debit,10160,321.0,150.0,visa,226.0,debit
C06033-K1,C06033,mastercard,credit,22826,225.0,150.0,mastercard,102.0,credit
C07500-K1,C07500,visa,credit,20124,555.0,150.0,visa,226.0,credit
C05865-K1,C05865,mastercard,debit,12957,517.0,150.0,mastercard,224.0,debit
C01101-K1,C01101,visa,debit,21744,555.0,150.0,visa,226.0,debit
C02622-K1,C02622,american express,credit,20151,399.0,150.0,american express,137.0,credit
C03739-K1,C03739,mastercard,debit,15874,460.0,150.0,mastercard,195.0,debit
C09838-K1,C09838,visa,debit,15915,555.0,150.0,visa,226.0,debit
C07982-K1,C07982,visa,debit,15200,,150.0,visa,226.0,debit
C12609-K1,C12609,visa,credit,22514,423.0,150.0,visa,226.0,credit
C09308-K1,C09308,visa,debit,19964,,150.0,visa,166.0,debit
C13470-K2,C13470,mastercard,debit,16089,345.0,150.0,mastercard,229.0,debit
C01753-K1,C01753,visa,debit,16398,490.0,150.0,visa,226.0,debit
C02335-K1,C02335,visa,credit,12669,,150.0,visa,226.0,credit
C11114-K1,C11114,visa,debit,23052,383.0,150.0,visa,195.0,debit
C00617-K1,C00617,visa,credit,11773,555.0,150.0,visa,226.0,credit
C05922-K2,C05922,mastercard,credit,12154,,150.0,mastercard,,credit
C08078-K1,C08078,visa,credit,15008,335.0,150.0,visa,226.0,credit
C09852-K1,C09852,mastercard,credit,22089,555.0,134.0,mastercard,224.0,credit
C08822-K2,C08822,mastercard,debit,14245,512.0,150.0,mastercard,117.0,debit
C05440-K1,C05440,visa,credit,21410,414.0,143.0,visa,226.0,credit
C06344-K1,C06344,visa,debit,10297,555.0,150.0,visa,226.0,debit
C11851-K1,C11851,visa,debit,22878,408.0,185.0,visa,226.0,debit
C06600-K2,C06600,mastercard,debit,16652,512.0,150.0,mastercard,117.0,debit
C06115-K2,C06115,mastercard,credit,23340,512.0,150.0,mastercard,195.0,credit
C09267-K2,C09267,mastercard,debit,17687,512.0,150.0,mastercard,224.0,debit
C13073-K1,C13073,mastercard,credit,14004,555.0,150.0,mastercard,224.0,credit
C03548-K1,C03548,mastercard,debit,17428,512.0,150.0,mastercard,224.0,debit
C05951-K1,C05951,visa,debit,21389,555.0,215.0,visa,195.0,debit
C06350-K3,C06350,mastercard,debit,15917,555.0,150.0,mastercard,117.0,debit
C11263-K1,C11263,american express,credit,21817,520.0,150.0,american express,190.0,credit
C01423-K1,C01423,mastercard,debit,22424,127.0,150.0,mastercard,117.0,debit
C05842-K1,C05842,visa,debit,23116,555.0,150.0,visa,226.0,debit
C04721-K1,C04721,mastercard,debit,19039,127.0,150.0,mastercard,224.0,debit
C09134-K2,C09134,mastercard,debit,21377,512.0,150.0,mastercard,117.0,debit
C11781-K2,C11781,mastercard,debit,14549,512.0,150.0,mastercard,117.0,debit
C05016-K1,C05016,mastercard,debit,14837,369.0,150.0,mastercard,117.0,debit
C08588-K1,C08588,mastercard,credit,11251,500.0,185.0,mastercard,,credit
C00630-K1,C00630,visa,debit,19782,143.0,150.0,visa,226.0,debit
C10860-K1,C10860,mastercard,debit,14506,543.0,150.0,mastercard,117.0,debit
C05642-K1,C05642,visa,credit,21008,555.0,197.0,visa,226.0,credit
C07838-K2,C07838,mastercard,debit,14130,360.0,150.0,mastercard,126.0,debit
C07607-K2,C07607,visa,debit,22535,512.0,150.0,visa,226.0,debit
C01783-K1,C01783,visa,debit,11262,321.0,150.0,visa,226.0,debit
C07977-K1,C07977,visa,credit,20056,336.0,150.0,visa,226.0,credit
C01134-K2,C01134,mastercard,debit,19502,512.0,150.0,mastercard,195.0,debit
C02854-K1,C02854,mastercard,debit,12075,225.0,150.0,mastercard,195.0,debit
C13016-K1,C13016,visa,debit,14148,555.0,150.0,visa,226.0,debit
C02007-K1,C02007,mastercard,credit,13524,555.0,150.0,mastercard,102.0,credit
C06050-K1,C06050,visa,debit,18888,555.0,150.0,visa,195.0,debit
C09210-K1,C09210,visa,credit,11620,555.0,119.0,visa,162.0,credit
C07468-K2,C07468,mastercard,debit,12257,305.0,106.0,mastercard,224.0,debit
C10784-K1,C10784,mastercard,debit,10328,543.0,150.0,mastercard,224.0,debit
C00688-K1,C00688,american express,credit,19772,,150.0,american express,,credit
C12369-K2,C12369,mastercard,debit,14730,213.0,117.0,mastercard,126.0,debit
C10438-K1,C10438,visa,debit,15803,555.0,150.0,visa,226.0,debit
C02800-K2,C02800,visa,credit,10725,279.0,150.0,visa,194.0,credit
C00207-K1,C00207,visa,credit,13178,555.0,198.0,visa,226.0,credit
C07449-K1,C07449,mastercard,debit,21804,512.0,150.0,mastercard,195.0,debit
C09285-K2,C09285,visa,debit,17755,512.0,150.0,visa,226.0,debit
C13547-K1,C13547,visa,credit,16253,394.0,150.0,visa,226.0,credit
C10057-K1,C10057,visa,debit,16270,555.0,150.0,visa,226.0,debit
C01985-K1,C01985,visa,debit,17028,555.0,150.0,visa,226.0,debit
C12501-K1,C12501,visa,debit,11054,290.0,150.0,visa,195.0,debit
C06817-K1,C06817,visa,credit,21527,555.0,146.0,visa,137.0,credit
C12546-K1,C12546,visa,credit,19478,555.0,134.0,visa,137.0,credit
C12092-K2,C12092,mastercard,debit,10493,224.0,106.0,mastercard,137.0,debit
C13280-K1,C13280,visa,debit,13848,555.0,150.0,visa,226.0,debit
C07147-K1,C07147,american express,credit,16861,399.0,150.0,american express,223.0,credit
C13503-K2,C13503,mastercard,debit,23433,512.0,150.0,mastercard,224.0,debit
C01731-K2,C01731,visa,debit,15034,130.0,185.0,visa,138.0,debit
C00390-K1,C00390,visa,debit,11248,555.0,150.0,visa,226.0,debit
C04747-K2,C04747,mastercard,debit,11068,512.0,150.0,mastercard,117.0,debit
C04471-K2,C04471,mastercard,credit,21982,512.0,150.0,mastercard,102.0,credit
C04440-K2,C04440,mastercard,debit,16748,512.0,150.0,mastercard,224.0,debit
C02760-K1,C02760,visa,debit,21962,360.0,150.0,visa,100.0,debit
C04039-K1,C04039,visa,debit,19224,321.0,150.0,visa,226.0,debit
C07222-K1,C07222,visa,debit,10508,555.0,119.0,visa,226.0,debit
C00980-K1,C00980,visa,credit,14832,554.0,150.0,visa,226.0,credit
C04061-K1,C04061,mastercard,debit,12181,289.0,185.0,mastercard,195.0,debit
C04546-K2,C04546,mastercard,debit,10470,471.0,150.0,mastercard,126.0,debit
C10732-K1,C10732,visa,debit,17193,555.0,111.0,visa,138.0,debit
C10594-K1,C10594,mastercard,credit,21444,555.0,119.0,mastercard,102.0,credit
C08326-K1,C08326,visa,credit,17285,555.0,150.0,visa,226.0,credit
C10053-K1,C10053,visa,debit,21485,321.0,150.0,visa,226.0,debit
C02540-K1,C02540,mastercard,debit,11045,390.0,150.0,mastercard,224.0,debit
C13025-K1,C13025,visa,credit,18121,181.0,150.0,visa,195.0,credit
C00495-K1,C00495,mastercard,credit,21010,439.0,144.0,mastercard,,credit
C13523-K1,C13523,american express,credit,18144,520.0,150.0,american express,190.0,credit
C00341-K1,C00341,visa,debit,15400,555.0,150.0,visa,226.0,debit
C07810-K1,C07810,visa,debit,23327,143.0,150.0,visa,226.0,debit
C00928-K2,C00928,mastercard,debit,10697,512.0,150.0,mastercard,224.0,debit
C09209-K1,C09209,visa,debit,17528,555.0,150.0,visa,195.0,debit
C12611-K1,C12611,visa,credit,18557,555.0,137.0,visa,102.0,credit
C00821-K1,C00821,visa,debit,22471,555.0,150.0,visa,226.0,debit
C06379-K1,C06379,mastercard,credit,19664,555.0,144.0,mastercard,137.0,credit
C09697-K1,C09697,mastercard,debit,17057,390.0,150.0,mastercard,195.0,debit
C09567-K1,C09567,visa,debit,14840,555.0,150.0,visa,226.0,debit
C09722-K1,C09722,visa,credit,19208,555.0,102.0,visa,226.0,credit
C09215-K2,C09215,visa,credit,18806,166.0,150.0,visa,194.0,credit
C05732-K1,C05732,visa,debit,23309,555.0,150.0,visa,226.0,debit
C13210-K2,C13210,mastercard,debit,19804,512.0,150.0,mastercard,224.0,debit
C11991-K1,C11991,visa,debit,13859,555.0,150.0,visa,226.0,debit
C04314-K1,C04314,mastercard,credit,14588,555.0,212.0,mastercard,137.0,credit
C02228-K1,C02228,mastercard,debit,10848,555.0,182.0,mastercard,224.0,debit
C13285-K1,C13285,mastercard,credit,14662,555.0,119.0,mastercard,102.0,credit
C06018-K1,C06018,visa,debit,14165,555.0,150.0,visa,226.0,debit
C09646-K1,C09646,mastercard,credit,12972,555.0,121.0,mastercard,224.0,credit
C07370-K1,C07370,mastercard,debit,12878,555.0,135.0,mastercard,233.0,debit
C11487-K1,C11487,visa,credit,11617,555.0,210.0,visa,226.0,credit
C06049-K2,C06049,visa,credit,22273,351.0,106.0,visa,137.0,credit
C06937-K1,C06937,visa,credit,17390,554.0,150.0,visa,226.0,credit
C13271-K2,C13271,mastercard,debit,10350,567.0,150.0,mastercard,229.0,debit
C07787-K1,C07787,american express,credit,10844,520.0,150.0,american express,190.0,credit
C13310-K1,C13310,mastercard,debit,11848,555.0,150.0,mastercard,224.0,debit
C06506-K1,C06506,mastercard,debit,16005,310.0,150.0,mastercard,224.0,debit
C07024-K1,C07024,visa,credit,20553,555.0,137.0,visa,137.0,credit
C11070-K1,C11070,visa,debit,12911,555.0,150.0,visa,226.0,debit
C09649-K1,C09649,american express,credit,20888,399.0,150.0,american express,137.0,credit
C02484-K2,C02484,mastercard,debit,10324,555.0,213.0,mastercard,233.0,debit
C00740-K1,C00740,visa,debit,14556,377.0,150.0,visa,195.0,debit
C12504-K2,C12504,mastercard,debit,23350,512.0,150.0,mastercard,224.0,debit
C09004-K1,C09004,visa,debit,18945,555.0,150.0,visa,226.0,debit
C04033-K2,C04033,visa,credit,17780,156.0,146.0,visa,,credit
C08545-K1,C08545,visa,debit,16187,302.0,150.0,visa,195.0,debit
C12788-K1,C12788,mastercard,credit,19530,555.0,129.0,mastercard,102.0,credit
C06289-K1,C06289,visa,debit,22391,555.0,150.0,visa,226.0,debit
C02235-K1,C02235,visa,credit,17883,555.0,146.0,visa,226.0,credit
C07117-K2,C07117,mastercard,debit,21767,512.0,150.0,mastercard,224.0,debit
C12470-K1,C12470,mastercard,debit,16961,206.0,150.0,mastercard,229.0,debit
C06195-K1,C06195,visa,debit,19777,555.0,106.0,visa,138.0,debit
C08892-K1,C08892,mastercard,debit,16249,490.0,150.0,mastercard,117.0,debit
C06063-K1,C06063,visa,credit,23261,567.0,150.0,visa,,credit
C10174-K1,C10174,visa,credit,10353,555.0,150.0,visa,144.0,credit
C01057-K2,C01057,mastercard,debit,19003,555.0,150.0,mastercard,224.0,debit
C04853-K1,C04853,mastercard,debit,14001,512.0,150.0,mastercard,224.0,debit
C04612-K1,C04612,visa,credit,11071,555.0,229.0,visa,226.0,credit
C09432-K1,C09432,mastercard,debit,13668,369.0,150.0,mastercard,224.0,debit
C06011-K2,C06011,mastercard,debit,16899,452.0,150.0,mastercard,126.0,debit
C03481-K1,C03481,visa,credit,12871,174.0,150.0,visa,195.0,credit
C05451-K1,C05451,mastercard,debit,12150,390.0,150.0,mastercard,224.0,debit
C07945-K1,C07945,mastercard,credit,19346,555.0,144.0,mastercard,197.0,credit
C10392-K1,C10392,american express,credit,14330,399.0,150.0,american express,223.0,credit
C00500-K1,C00500,visa,debit,21810,555.0,150.0,visa,226.0,debit
C05201-K1,C05201,mastercard,debit,10184,555.0,135.0,mastercard,224.0,debit
C02381-K1,C02381,visa,credit,14335,555.0,150.0,visa,195.0,credit
C11573-K1,C11573,visa,debit,17426,555.0,150.0,visa,226.0,debit
C04640-K1,C04640,mastercard,debit,11408,512.0,150.0,mastercard,224.0,debit
C08647-K1,C08647,mastercard,debit,13099,534.0,150.0,mastercard,117.0,debit
C10780-K1,C10780,visa,debit,14181,555.0,150.0,visa,226.0,debit
C07226-K1,C07226,visa,debit,19009,268.0,150.0,visa,166.0,debit
C12329-K1,C12329,mastercard,debit,18628,512.0,150.0,mastercard,224.0,debit
C02750-K2,C02750,mastercard,debit,17290,360.0,150.0,mastercard,229.0,debit
C07487-K1,C07487,mastercard,debit,12963,543.0,150.0,mastercard,126.0,debit
C08449-K3,C08449,visa,credit,22939,,150.0,visa,,credit
C07359-K1,C07359,mastercard,credit,13230,489.0,150.0,mastercard,102.0,credit
C05014-K1,C05014,mastercard,credit,22497,555.0,121.0,mastercard,224.0,credit
C06085-K1,C06085,american express,credit,22009,125.0,150.0,american express,,credit
C12618-K1,C12618,visa,debit,22307,189.0,150.0,visa,195.0,debit
C04894-K2,C04894,mastercard,credit,18538,555.0,150.0,mastercard,,credit
C04919-K1,C04919,mastercard,debit,13784,206.0,150.0,mastercard,229.0,debit
C07601-K1,C07601,visa,debit,12243,555.0,150.0,visa,226.0,debit
C02509-K2,C02509,mastercard,debit,10574,512.0,150.0,mastercard,117.0,debit
C04067-K1,C04067,visa,debit,14153,138.0,200.0,visa,226.0,debit
C07135-K1,C07135,visa,debit,21277,555.0,117.0,visa,226.0,debit
C12559-K1,C12559,visa,debit,17421,555.0,150.0,visa,226.0,debit
C06983-K1,C06983,visa,credit,18045,583.0,150.0,visa,226.0,credit
C05066-K1,C05066,visa,debit,19514,555.0,150.0,visa,138.0,debit
C10005-K1,C10005,mastercard,credit,22148,555.0,121.0,mastercard,137.0,credit
C04140-K1,C04140,visa,debit,14223,555.0,150.0,visa,195.0,debit
C06229-K1,C06229,mastercard,credit,22548,555.0,150.0,mastercard,216.0,credit
C11549-K1,C11549,mastercard,debit,16740,127.0,150.0,mastercard,224.0,debit
C05046-K2,C05046,visa,debit,16916,555.0,150.0,visa,166.0,debit
C07389-K2,C07389,mastercard,credit,18297,120.0,203.0,mastercard,226.0,credit
C00772-K1,C00772,mastercard,debit,21504,555.0,185.0,mastercard,224.0,debit
C05762-K1,C05762,visa,debit,17208,,150.0,visa,226.0,debit
C02239-K2,C02239,visa,debit,14708,158.0,150.0,visa,166.0,debit
C04304-K1,C04304,mastercard,debit,17744,369.0,150.0,mastercard,117.0,debit
C10976-K1,C10976,mastercard,debit,19412,555.0,143.0,mastercard,224.0,debit
C00319-K1,C00319,visa,credit,22376,266.0,185.0,visa,137.0,credit
C06642-K2,C06642,mastercard,debit,10600,555.0,150.0,mastercard,229.0,debit
C08618-K1,C08618,mastercard,debit,16308,555.0,150.0,mastercard,126.0,debit
C05609-K1,C05609,visa,debit,13956,321.0,150.0,visa,226.0,debit
C02724-K2,C02724,visa,debit,13200,126.0,150.0,visa,138.0,debit
C12354-K2,C12354,visa,debit,10333,321.0,150.0,visa,226.0,debit
C08215-K1,C08215,visa,credit,14421,379.0,102.0,visa,137.0,credit
C09749-K1,C09749,mastercard,debit,21456,390.0,150.0,mastercard,224.0,debit
C10048-K1,C10048,visa,debit,17803,555.0,150.0,visa,226.0,debit
C02675-K1,C02675,mastercard,debit,11777,514.0,150.0,mastercard,195.0,debit
C09089-K2,C09089,mastercard,debit,19280,555.0,131.0,mastercard,126.0,debit
C03028-K1,C03028,mastercard,debit,11077,390.0,150.0,mastercard,195.0,debit
C09423-K1,C09423,visa,debit,16583,554.0,150.0,visa,226.0,debit
C07683-K1,C07683,visa,debit,16702,555.0,150.0,visa,226.0,debit
C04037-K1,C04037,visa,credit,15709,555.0,102.0,visa,137.0,credit
C05272-K2,C05272,mastercard,debit,14003,512.0,150.0,mastercard,224.0,debit
C05338-K1,C05338,mastercard,credit,19442,555.0,217.0,mastercard,137.0,credit
C13312-K1,C13312,mastercard,credit,13844,533.0,150.0,mastercard,197.0,credit
C08346-K1,C08346,visa,credit,19102,555.0,223.0,visa,226.0,credit
C04398-K1,C04398,visa,credit,14630,555.0,223.0,visa,226.0,credit
C09280-K1,C09280,mastercard,debit,22695,555.0,223.0,mastercard,224.0,debit
C08319-K2,C08319,mastercard,debit,15241,360.0,150.0,mastercard,126.0,debit
C11155-K1,C11155,mastercard,debit,13427,225.0,150.0,mastercard,224.0,debit
C09325-K1,C09325,visa,credit,11347,321.0,150.0,visa,144.0,credit
C00991-K1,C00991,mastercard,debit,13033,512.0,150.0,mastercard,117.0,debit
C07435-K1,C07435,visa,debit,12500,555.0,150.0,visa,226.0,debit
C09351-K1,C09351,mastercard,credit,23388,555.0,150.0,mastercard,224.0,credit
C02763-K1,C02763,mastercard,debit,23438,555.0,106.0,mastercard,137.0,debit
C03030-K1,C03030,mastercard,debit,21725,543.0,150.0,mastercard,224.0,debit
C09925-K1,C09925,mastercard,debit,15368,512.0,150.0,mastercard,117.0,debit
C02643-K1,C02643,visa,credit,11987,555.0,121.0,visa,102.0,credit
C05507-K1,C05507,american express,credit,21899,399.0,150.0,american express,223.0,credit
C01929-K2,C01929,mastercard,credit,13836,555.0,117.0,mastercard,194.0,credit
C05073-K1,C05073,visa,credit,20343,555.0,150.0,visa,226.0,credit
C01639-K2,C01639,mastercard,debit,19647,512.0,150.0,mastercard,224.0,debit
C03978-K1,C03978,visa,debit,12360,360.0,150.0,visa,100.0,debit
C09924-K2,C09924,mastercard,debit,21211,512.0,150.0,mastercard,117.0,debit
C04031-K1,C04031,visa,debit,13168,555.0,150.0,visa,226.0,debit
C08409-K1,C08409,visa,credit,10918,555.0,106.0,visa,226.0,credit
C07328-K1,C07328,american express,credit,10409,125.0,150.0,american express,,credit
C07290-K2,C07290,mastercard,debit,22957,512.0,150.0,mastercard,224.0,debit
C09551-K1,C09551,american express,credit,10819,520.0,150.0,american express,190.0,credit
C08103-K1,C08103,visa,debit,16781,555.0,150.0,visa,226.0,debit
C06738-K1,C06738,mastercard,credit,16752,216.0,150.0,mastercard,102.0,credit
C02663-K1,C02663,mastercard,debit,15630,514.0,150.0,mastercard,195.0,debit
C09025-K1,C09025,visa,credit,22382,168.0,144.0,visa,195.0,credit
C11967-K2,C11967,visa,debit,15777,490.0,150.0,visa,166.0,debit
C05737-K1,C05737,visa,debit,16548,555.0,150.0,visa,226.0,debit
C07805-K1,C07805,visa,credit,11876,555.0,150.0,visa,226.0,credit
C10418-K1,C10418,american express,credit,20725,399.0,150.0,american express,137.0,credit
C12483-K2,C12483,mastercard,debit,13336,512.0,150.0,mastercard,117.0,debit
C08880-K1,C08880,visa,debit,13246,555.0,146.0,visa,226.0,debit
C00440-K1,C00440,visa,credit,14972,555.0,223.0,visa,226.0,credit
C03245-K1,C03245,american express,credit,22292,399.0,150.0,american express,223.0,credit
C09208-K1,C09208,mastercard,debit,15851,225.0,150.0,mastercard,224.0,debit
C04239-K1,C04239,visa,credit,11212,555.0,119.0,visa,162.0,credit
C06493-K1,C06493,visa,credit,13156,,150.0,visa,,credit
C10135-K1,C10135,visa,credit,11636,555.0,150.0,visa,226.0,credit
C11142-K1,C11142,visa,debit,12197,555.0,150.0,visa,226.0,debit
C07013-K2,C07013,mastercard,debit,13564,555.0,150.0,mastercard,126.0,debit
C05179-K1,C05179,visa,debit,21829,555.0,150.0,visa,195.0,debit
C03818-K1,C03818,visa,debit,14230,555.0,150.0,visa,195.0,debit
C07118-K1,C07118,mastercard,debit,20872,320.0,150.0,mastercard,126.0,debit
C02433-K2,C02433,mastercard,debit,16828,360.0,150.0,mastercard,126.0,debit
C10587-K1,C10587,mastercard,debit,17995,543.0,150.0,mastercard,117.0,debit
C04223-K1,C04223,mastercard,credit,14418,305.0,106.0,mastercard,224.0,credit
C06383-K1,C06383,american express,credit,12612,399.0,150.0,american express,150.0,credit
C10785-K1,C10785,visa,debit,14877,555.0,150.0,visa,226.0,debit
C01205-K1,C01205,american express,credit,18237,520.0,150.0,american express,190.0,credit
C09745-K1,C09745,visa,credit,18829,228.0,106.0,visa,228.0,credit
C03327-K1,C03327,american express,credit,21861,555.0,144.0,american express,223.0,credit
C05575-K1,C05575,visa,debit,22789,381.0,150.0,visa,195.0,debit
C06194-K2,C06194,visa,debit,10733,206.0,150.0,visa,166.0,debit
C05463-K1,C05463,visa,credit,10024,555.0,100.0,visa,147.0,credit
C13495-K2,C13495,mastercard,debit,17678,512.0,150.0,mastercard,224.0,debit
C04203-K1,C04203,visa,debit,12914,302.0,150.0,visa,226.0,debit
C02287-K2,C02287,mastercard,debit,16245,555.0,131.0,mastercard,126.0,debit
C01880-K1,C01880,visa,credit,22504,555.0,150.0,visa,226.0,credit
C07913-K1,C07913,mastercard,credit,11097,555.0,150.0,mastercard,,credit
C04126-K2,C04126,mastercard,debit,23155,455.0,150.0,mastercard,126.0,debit
C03983-K1,C03983,visa,debit,14279,555.0,150.0,visa,226.0,debit
